;scientific_name;GPE;GPE_count;article_count
4423;Ursus thibetanus;Nandoshi;1;95
4424;Ursus thibetanus;Nevada;1;95
4425;Ursus thibetanus;New Delhi;1;95
4426;Ursus thibetanus;New Jersey;1;95
4427;Ursus thibetanus;New Seren Circle;1;95
4428;Ursus thibetanus;New York State;1;95
4429;Ursus thibetanus;Niigata Prefecture;1;95
4430;Ursus thibetanus;Ninh Bình Province;1;95
4431;Ursus thibetanus;Noida;1;95
4432;Ursus thibetanus;North Bengal;1;95
4433;Ursus thibetanus;North Korea;1;95
4434;Ursus thibetanus;North and South Korea;1;95
4435;Ursus thibetanus;Nuoc Viet;1;95
4436;Ursus thibetanus;Old Deka;1;95
4437;Ursus thibetanus;Ontario;1;95
4438;Ursus thibetanus;Orange County;1;95
4439;Ursus thibetanus;Oryx;1;95
4440;Ursus thibetanus;Otemachi;1;95
4441;Ursus thibetanus;Padon;1;95
4442;Ursus thibetanus;Palawan;1;95
4443;Ursus thibetanus;Panthera;1;95
4444;Ursus thibetanus;Paris;1;95
4445;Ursus thibetanus;Pasighat;1;95
4446;Ursus thibetanus;Pauri district;1;95
4447;Ursus thibetanus;Pigeon Forge;1;95
4448;Ursus thibetanus;Pittsburgh;1;95
4449;Ursus thibetanus;Prachinburi;1;95
4450;Ursus thibetanus;Primorsky Krai;1;95
4451;Ursus thibetanus;Putnam County;1;95
4452;Ursus thibetanus;Pyeongchang;1;95
4453;Ursus thibetanus;Ravana;1;95
4454;Ursus thibetanus;Reasi district of;1;95
4455;Ursus thibetanus;Remi;1;95
4456;Ursus thibetanus;Republic of Korea;1;95
4457;Ursus thibetanus;Sabah;1;95
4458;Ursus thibetanus;Sandakan;1;95
4459;Ursus thibetanus;Santa Cruz;1;95
4460;Ursus thibetanus;Sarbaz;1;95
4461;Ursus thibetanus;Savannahket;1;95
4462;Ursus thibetanus;Seijosa;1;95
4463;Ursus thibetanus;Seoni;1;95
4464;Ursus thibetanus;Seoul;1;95
4465;Ursus thibetanus;Shangdong;1;95
4466;Ursus thibetanus;Shangri;1;95
4467;Ursus thibetanus;Shenzhen;1;95
4468;Ursus thibetanus;Sichuan;1;95
4469;Ursus thibetanus;Singapore;1;95
4470;Ursus thibetanus;Sitka;1;95
4471;Ursus thibetanus;South Dakota;1;95
4472;Ursus thibetanus;Spain;1;95
4473;Ursus thibetanus;Sri Lanka;1;95
4474;Ursus thibetanus;Suffolk County;1;95
4475;Ursus thibetanus;Sumatran;1;95
4476;Ursus thibetanus;Tamil Nadu;1;95
4477;Ursus thibetanus;Tawang;1;95
4478;Ursus thibetanus;Tel Aviv;1;95
4479;Ursus thibetanus;Tennessee;1;95
4480;Ursus thibetanus;The Bengal Safari;1;95
4481;Ursus thibetanus;"These Three States From Midnight Tonight

";1;95
4482;Ursus thibetanus;Tianjin;1;95
4483;Ursus thibetanus;Tibet Autonomous Region;1;95
4484;Ursus thibetanus;Tombo;1;95
4485;Ursus thibetanus;U.K.;1;95
4486;Ursus thibetanus;United States;1;95
4487;Ursus thibetanus;Virginia;1;95
4488;Ursus thibetanus;Wappingers Falls;1;95
4489;Ursus thibetanus;Washington;1;95
4490;Ursus thibetanus;Washington County;1;95
4491;Ursus thibetanus;Weihai;1;95
4492;Ursus thibetanus;Weihai city;1;95
4493;Ursus thibetanus;Wenzhou;1;95
4494;Ursus thibetanus;West Bengal;1;95
4495;Ursus thibetanus;Woodstock;1;95
4496;Ursus thibetanus;Worah;1;95
4497;Ursus thibetanus;Xishuangbanna;1;95
4498;Ursus thibetanus;Yuksom;1;95
4499;Ursus thibetanus;Yunnan Province;1;95
4500;Ursus thibetanus;Zemithang;1;95
4501;Ursus thibetanus;Zhejiang Province;1;95
4502;Ursus thibetanus;cross creek;1;95
4503;Ursus thibetanus;oonopidae;1;95
4504;Ursus thibetanus;paharis;1;95
4505;Ursus thibetanus;sinandinaria;1;95
4506;Ursus thibetanus;the Republic of Korea;1;95
4507;Ursus thibetanus;the United Kingdom;1;95
4508;Ursus thibetanus;zoo;1;95
