scientific_name;iso3;iso3
Arctocephalus townsendi;CAN;3
Arctocephalus townsendi;JPN;2
Arctocephalus townsendi;NZL;2
Arctocephalus townsendi;CRI;1
Arctocephalus townsendi;CUB;1
Arctocephalus townsendi;DNK;1
Arctocephalus townsendi;ESP;1
Arctocephalus townsendi;MDG;1
Arctocephalus townsendi;MDV;1
Arctocephalus townsendi;NLD;1
Arctocephalus townsendi;PER;1
Arctocephalus townsendi;PHL;1
Arctocephalus townsendi;PLW;1
Arctocephalus townsendi;PRK;1
Arctocephalus townsendi;PRT;1
Arctocephalus townsendi;USA;1
Arctocephalus townsendi;ZAF;1
Ardeotis nigriceps;IND;36
Ardeotis nigriceps;PAK;14
Ardeotis nigriceps;NPL;3
Ardeotis nigriceps;BGD;2
Ardeotis nigriceps;DEU;2
Ardeotis nigriceps;AUS;1
Ardeotis nigriceps;AUT;1
Ardeotis nigriceps;BTN;1
Ardeotis nigriceps;CAN;1
Ardeotis nigriceps;CHN;1
Ardeotis nigriceps;ESP;1
Ardeotis nigriceps;GBR;1
Ardeotis nigriceps;HUN;1
Ardeotis nigriceps;JPN;1
Ardeotis nigriceps;KHM;1
Ardeotis nigriceps;KOR;1
Ardeotis nigriceps;MEX;1
Ardeotis nigriceps;MMR;1
Ardeotis nigriceps;PHL;1
Ardeotis nigriceps;RUS;1
Ardeotis nigriceps;SAU;1
Ardeotis nigriceps;TZA;1
Ardeotis nigriceps;USA;1
Ardeotis nigriceps;VNM;1
Ardeotis nigriceps;ZAF;1
Asarcornis scutulata;IND;13
Asarcornis scutulata;KHM;7
Asarcornis scutulata;BGD;4
Asarcornis scutulata;MMR;4
Asarcornis scutulata;VNM;4
Asarcornis scutulata;IDN;3
Asarcornis scutulata;MYS;3
Asarcornis scutulata;THA;3
Asarcornis scutulata;CHN;2
Asarcornis scutulata;ESP;2
Asarcornis scutulata;LAO;2
Asarcornis scutulata;LKA;2
Asarcornis scutulata;SGP;2
Asarcornis scutulata;USA;2
Asarcornis scutulata;BRA;1
Asarcornis scutulata;CHL;1
Asarcornis scutulata;CMR;1
Asarcornis scutulata;DEU;1
Asarcornis scutulata;FRA;1
Asarcornis scutulata;GBR;1
Asarcornis scutulata;PHL;1
Asarcornis scutulata;PRT;1
Astrochelys radiata;MDG;29
Astrochelys radiata;CHN;10
Astrochelys radiata;USA;7
Astrochelys radiata;IDN;6
Astrochelys radiata;MYS;6
Astrochelys radiata;THA;5
Astrochelys radiata;FRA;4
Astrochelys radiata;IND;3
Astrochelys radiata;BRA;2
Astrochelys radiata;COL;2
Astrochelys radiata;ITA;2
Astrochelys radiata;ZAF;2
Astrochelys radiata;AUS;1
Astrochelys radiata;BEL;1
Astrochelys radiata;BRN;1
Astrochelys radiata;CMR;1
Astrochelys radiata;DEU;1
Astrochelys radiata;ESP;1
Astrochelys radiata;GBR;1
Astrochelys radiata;GEO;1
Astrochelys radiata;GIN;1
Astrochelys radiata;ISL;1
Astrochelys radiata;KEN;1
Astrochelys radiata;KHM;1
Astrochelys radiata;KOR;1
Astrochelys radiata;LBN;1
Astrochelys radiata;MEX;1
Astrochelys radiata;PHL;1
Astrochelys radiata;POL;1
Astrochelys radiata;SGP;1
Astrochelys radiata;VNM;1
Astrochelys yniphora;MDG;23
Astrochelys yniphora;CHN;7
Astrochelys yniphora;IND;7
Astrochelys yniphora;THA;6
Astrochelys yniphora;USA;5
Astrochelys yniphora;GBR;4
Astrochelys yniphora;SGP;4
Astrochelys yniphora;BGD;3
Astrochelys yniphora;IDN;3
Astrochelys yniphora;KEN;3
Astrochelys yniphora;MMR;3
Astrochelys yniphora;VNM;3
Astrochelys yniphora;ZAF;3
Astrochelys yniphora;MYS;2
Astrochelys yniphora;BEN;1
Astrochelys yniphora;CRI;1
Astrochelys yniphora;CUB;1
Astrochelys yniphora;ETH;1
Astrochelys yniphora;FRA;1
Astrochelys yniphora;GHA;1
Astrochelys yniphora;GRC;1
Astrochelys yniphora;ITA;1
Astrochelys yniphora;KAZ;1
Astrochelys yniphora;LBN;1
Astrochelys yniphora;LKA;1
Astrochelys yniphora;PAK;1
Astrochelys yniphora;PER;1
Astrochelys yniphora;PHL;1
Astrochelys yniphora;SDN;1
Astrochelys yniphora;TCD;1
Astrochelys yniphora;TWN;1
Astrochelys yniphora;TZA;1
Astrochelys yniphora;UKR;1
Astrophytum asterias;MEX;3
Astrophytum asterias;USA;3
Astrophytum asterias;CAN;1
Astrophytum asterias;CHN;1
Atelopus zeteki;AUS;12
Atelopus zeteki;USA;11
Atelopus zeteki;CRI;5
Atelopus zeteki;COL;3
Atelopus zeteki;IDN;3
Atelopus zeteki;IND;3
Atelopus zeteki;ZAF;3
Atelopus zeteki;BRA;2
Atelopus zeteki;CAN;2
Atelopus zeteki;CHN;2
Atelopus zeteki;GBR;2
Atelopus zeteki;CHE;1
Atelopus zeteki;CUB;1
Atelopus zeteki;IRL;1
Atelopus zeteki;IRN;1
Atelopus zeteki;KOR;1
Atelopus zeteki;MDG;1
Atelopus zeteki;MYS;1
Atelopus zeteki;NLD;1
Atelopus zeteki;NPL;1
Atelopus zeteki;NZL;1
Atelopus zeteki;PER;1
Atelopus zeteki;PHL;1
Atelopus zeteki;PRI;1
Atelopus zeteki;RUS;1
Atelopus zeteki;SAU;1
Atelopus zeteki;SDN;1
Atelopus zeteki;SUR;1
Atelopus zeteki;SWE;1
Atelopus zeteki;TZA;1
Atelopus zeteki;VNM;1
Atelopus zeteki;ZWE;1
Atrichornis clamosus;AUS;3
Atrichornis clamosus;NZL;1
Atrichornis clamosus;ZAF;1
Avahi laniger;AUS;6
Avahi laniger;MDG;5
Avahi laniger;IDN;3
Avahi laniger;BRA;2
Avahi laniger;COG;2
Avahi laniger;ZAF;2
Avahi laniger;BWA;1
Avahi laniger;CHN;1
Avahi laniger;CRI;1
Avahi laniger;MEX;1
Avahi laniger;PER;1
Avahi laniger;PHL;1
Avahi laniger;THA;1
Avahi laniger;USA;1
Avahi laniger;ZMB;1
Axis calamianensis;USA;2
Axis calamianensis;JPN;1
Axis calamianensis;PHL;1
Axis kuhlii;IDN;3
Axis kuhlii;CHN;2
Axis kuhlii;USA;2
Axis kuhlii;AFG;1
Axis kuhlii;ARE;1
Axis kuhlii;AUS;1
Axis kuhlii;BGD;1
Axis kuhlii;BHR;1
Axis kuhlii;BRN;1
Axis kuhlii;BTN;1
Axis kuhlii;IND;1
Axis kuhlii;IRN;1
Axis kuhlii;IRQ;1
Axis kuhlii;JOR;1
Axis kuhlii;JPN;1
Axis kuhlii;KAZ;1
Axis kuhlii;KGZ;1
Axis kuhlii;KHM;1
Axis kuhlii;KOR;1
Axis kuhlii;LAO;1
Axis kuhlii;LBN;1
Axis kuhlii;LKA;1
Axis kuhlii;MDV;1
Axis kuhlii;MMR;1
Axis kuhlii;MYS;1
Axis kuhlii;NPL;1
Axis kuhlii;NZL;1
Axis kuhlii;OMN;1
Axis kuhlii;PAK;1
Axis kuhlii;PHL;1
Axis kuhlii;PRK;1
Axis kuhlii;PSE;1
Axis kuhlii;SAU;1
Axis kuhlii;SGP;1
Axis kuhlii;THA;1
Axis kuhlii;VNM;1
Axis porcinus annamiticus;BRA;1
Axis porcinus annamiticus;CHN;1
Axis porcinus annamiticus;GBR;1
Axis porcinus annamiticus;IDN;1
Axis porcinus annamiticus;IND;1
Axis porcinus annamiticus;KHM;1
Axis porcinus annamiticus;LAO;1
Axis porcinus annamiticus;LKA;1
Axis porcinus annamiticus;MMR;1
Axis porcinus annamiticus;MYS;1
Axis porcinus annamiticus;THA;1
Axis porcinus annamiticus;USA;1
Axis porcinus annamiticus;VNM;1
Babyrousa babyrussa;IDN;16
Babyrousa babyrussa;AUS;9
Babyrousa babyrussa;IND;9
Babyrousa babyrussa;USA;6
Babyrousa babyrussa;NPL;5
Babyrousa babyrussa;GBR;4
Babyrousa babyrussa;PRI;4
Babyrousa babyrussa;PAK;3
Babyrousa babyrussa;ESP;2
Babyrousa babyrussa;FRA;2
Babyrousa babyrussa;DEU;1
Babyrousa babyrussa;JPN;1
Babyrousa babyrussa;KHM;1
Babyrousa babyrussa;MDG;1
Babyrousa babyrussa;MMR;1
Babyrousa babyrussa;PER;1
Babyrousa babyrussa;RUS;1
Babyrousa babyrussa;SGP;1
Babyrousa babyrussa;TLS;1
Babyrousa babyrussa;TUR;1
Babyrousa babyrussa;VNM;1
Babyrousa babyrussa;ZAF;1
Babyrousa celebensis;IDN;3
Babyrousa celebensis;CRI;2
Balaena mysticetus;CAN;6
Balaena mysticetus;RUS;4
Balaena mysticetus;USA;4
Balaena mysticetus;AUS;2
Balaena mysticetus;CHN;1
Balaena mysticetus;FIN;1
Balaena mysticetus;GBR;1
Balaena mysticetus;MEX;1
Balaena mysticetus;NZL;1
Balaenoptera acutorostrata;AUS;7
Balaenoptera acutorostrata;GBR;7
Balaenoptera acutorostrata;ISL;7
Balaenoptera acutorostrata;JPN;7
Balaenoptera acutorostrata;USA;5
Balaenoptera acutorostrata;NOR;3
Balaenoptera acutorostrata;CAN;2
Balaenoptera acutorostrata;BGD;1
Balaenoptera acutorostrata;BRA;1
Balaenoptera acutorostrata;CHL;1
Balaenoptera acutorostrata;COL;1
Balaenoptera acutorostrata;DNK;1
Balaenoptera acutorostrata;IDN;1
Balaenoptera acutorostrata;IND;1
Balaenoptera acutorostrata;MEX;1
Balaenoptera acutorostrata;MMR;1
Balaenoptera acutorostrata;NZL;1
Balaenoptera acutorostrata;PHL;1
Balaenoptera acutorostrata;RUS;1
Balaenoptera bonaerensis;JPN;6
Balaenoptera bonaerensis;AUS;4
Balaenoptera bonaerensis;BRA;2
Balaenoptera bonaerensis;GBR;2
Balaenoptera bonaerensis;NOR;2
Balaenoptera bonaerensis;CHL;1
Balaenoptera bonaerensis;DEU;1
Balaenoptera bonaerensis;FRA;1
Balaenoptera bonaerensis;ISL;1
Balaenoptera bonaerensis;USA;1
Balaenoptera borealis;JPN;7
Balaenoptera borealis;USA;4
Balaenoptera borealis;BRA;2
Balaenoptera borealis;CHN;2
Balaenoptera borealis;COL;2
Balaenoptera borealis;GBR;2
Balaenoptera borealis;IDN;2
Balaenoptera borealis;ITA;2
Balaenoptera borealis;KEN;2
Balaenoptera borealis;RUS;2
Balaenoptera borealis;THA;2
Balaenoptera borealis;AFG;1
Balaenoptera borealis;BEL;1
Balaenoptera borealis;CAN;1
Balaenoptera borealis;CHE;1
Balaenoptera borealis;DEU;1
Balaenoptera borealis;FRA;1
Balaenoptera borealis;GIN;1
Balaenoptera borealis;IND;1
Balaenoptera borealis;ISL;1
Balaenoptera borealis;ISR;1
Balaenoptera borealis;KOR;1
Balaenoptera borealis;LBN;1
Balaenoptera borealis;MEX;1
Balaenoptera borealis;MYS;1
Balaenoptera borealis;NOR;1
Balaenoptera borealis;PER;1
Balaenoptera borealis;POL;1
Balaenoptera borealis;PRT;1
Balaenoptera borealis;ZAF;1
Balaenoptera edeni;JPN;4
Balaenoptera edeni;THA;4
Balaenoptera edeni;IND;3
Balaenoptera edeni;OMN;2
Balaenoptera edeni;BGD;1
Balaenoptera edeni;CHN;1
Balaenoptera edeni;KOR;1
Balaenoptera edeni;MDV;1
Balaenoptera edeni;MEX;1
Balaenoptera edeni;PHL;1
Balaenoptera edeni;USA;1
Balaenoptera musculus;CAN;5
Balaenoptera musculus;ESP;3
Balaenoptera musculus;AUS;2
Balaenoptera musculus;FRA;2
Balaenoptera musculus;ITA;2
Balaenoptera musculus;MEX;2
Balaenoptera musculus;NZL;2
Balaenoptera musculus;RUS;2
Balaenoptera musculus;USA;2
Balaenoptera musculus;CHL;1
Balaenoptera musculus;CHN;1
Balaenoptera musculus;CRI;1
Balaenoptera musculus;DEU;1
Balaenoptera musculus;GBR;1
Balaenoptera musculus;GRC;1
Balaenoptera musculus;KAZ;1
Balaenoptera musculus;NLD;1
Balaenoptera musculus;ZAF;1
Balaenoptera omurai;THA;5
Balaenoptera omurai;IDN;4
Balaenoptera omurai;AUS;3
Balaenoptera omurai;NZL;3
Balaenoptera omurai;MDG;2
Balaenoptera omurai;MEX;2
Balaenoptera omurai;PHL;2
Balaenoptera omurai;USA;2
Balaenoptera omurai;ZAF;2
Balaenoptera omurai;BRA;1
Balaenoptera omurai;BTN;1
Balaenoptera omurai;CHN;1
Balaenoptera omurai;FRA;1
Balaenoptera omurai;GAB;1
Balaenoptera omurai;IND;1
Balaenoptera omurai;KHM;1
Balaenoptera omurai;LAO;1
Balaenoptera omurai;MMR;1
Balaenoptera omurai;SGP;1
Balaenoptera physalus;ISL;5
Balaenoptera physalus;JPN;5
Balaenoptera physalus;AUS;4
Balaenoptera physalus;FRA;4
Balaenoptera physalus;NOR;4
Balaenoptera physalus;GBR;3
Balaenoptera physalus;NLD;3
Balaenoptera physalus;CAN;2
Balaenoptera physalus;ESP;2
Balaenoptera physalus;NZL;2
Balaenoptera physalus;USA;2
Balaenoptera physalus;ARG;1
Balaenoptera physalus;BEL;1
Balaenoptera physalus;CHN;1
Balaenoptera physalus;DNK;1
Balaenoptera physalus;GEO;1
Balaenoptera physalus;GRC;1
Balaenoptera physalus;IND;1
Balaenoptera physalus;ISR;1
Balaenoptera physalus;ITA;1
Balaenoptera physalus;KHM;1
Balaenoptera physalus;MEX;1
Balaenoptera physalus;PER;1
Balaenoptera physalus;SRB;1
Balaenoptera physalus;THA;1
Balaenoptera physalus;TUR;1
Balaenoptera physalus;ZAF;1
Balearica pavonina;BWA;2
Balearica pavonina;GBR;2
Balearica pavonina;KEN;2
Balearica pavonina;ZAF;2
Balearica pavonina;ZWE;2
Balearica pavonina;AUS;1
Balearica pavonina;CHN;1
Balearica pavonina;CMR;1
Balearica pavonina;ETH;1
Balearica pavonina;IND;1
Balearica pavonina;ISR;1
Balearica pavonina;JPN;1
Balearica pavonina;LAO;1
Balearica pavonina;LKA;1
Balearica pavonina;RWA;1
Balearica pavonina;SWE;1
Balearica pavonina;THA;1
Balearica pavonina;TZA;1
Balearica pavonina;USA;1
Balearica pavonina;VNM;1
Balearica pavonina;ZMB;1
Batagur affinis;KHM;13
Batagur affinis;SGP;6
Batagur affinis;THA;5
Batagur affinis;MYS;3
Batagur affinis;CHN;2
Batagur affinis;MMR;2
Batagur affinis;VNM;2
Batagur affinis;ARG;1
Batagur affinis;AUS;1
Batagur affinis;BEL;1
Batagur affinis;BOL;1
Batagur affinis;BRA;1
Batagur affinis;CAN;1
Batagur affinis;JPN;1
Batagur affinis;MDG;1
Batagur affinis;USA;1
Batagur baska;IND;24
Batagur baska;BGD;16
Batagur baska;KHM;5
Batagur baska;MMR;5
Batagur baska;MYS;5
Batagur baska;GBR;4
Batagur baska;IDN;4
Batagur baska;CHN;3
Batagur baska;OMN;3
Batagur baska;SGP;3
Batagur baska;THA;3
Batagur baska;CAN;2
Batagur baska;VNM;2
Batagur baska;AUS;1
Batagur baska;AUT;1
Batagur baska;BRA;1
Batagur baska;BRN;1
Batagur baska;LKA;1
Batagur baska;MEX;1
Berardius arnuxii;AUS;1
Berardius arnuxii;JPN;1
Berardius arnuxii;NZL;1
Berardius arnuxii;POL;1
Berardius arnuxii;USA;1
Berardius bairdii;JPN;10
Berardius bairdii;AUS;3
Berardius bairdii;CHN;3
Berardius bairdii;GBR;3
Berardius bairdii;IND;3
Berardius bairdii;COL;2
Berardius bairdii;ISL;2
Berardius bairdii;MEX;2
Berardius bairdii;NOR;2
Berardius bairdii;NZL;2
Berardius bairdii;USA;2
Berardius bairdii;ARG;1
Berardius bairdii;BGD;1
Berardius bairdii;BRA;1
Berardius bairdii;CAN;1
Berardius bairdii;CRI;1
Berardius bairdii;FRA;1
Berardius bairdii;IDN;1
Berardius bairdii;KHM;1
Berardius bairdii;LAO;1
Berardius bairdii;MDG;1
Berardius bairdii;MMR;1
Berardius bairdii;MYS;1
Berardius bairdii;NLD;1
Berardius bairdii;NPL;1
Berardius bairdii;PAK;1
Berardius bairdii;PHL;1
Berardius bairdii;RUS;1
Berardius bairdii;THA;1
Berardius bairdii;VNM;1
Bettongia gaimardi;AUS;19
Bettongia gaimardi;CHN;1
Bettongia gaimardi;NZL;1
Bettongia lesueur;AUS;24
Bettongia lesueur;USA;6
Bettongia lesueur;JAM;5
Bettongia lesueur;BRA;2
Bettongia lesueur;EGY;2
Bettongia lesueur;GRC;2
Bettongia lesueur;IDN;2
Bettongia lesueur;IND;2
Bettongia lesueur;ISR;2
Bettongia lesueur;LBN;2
Bettongia lesueur;NZL;2
Bettongia lesueur;ZAF;2
Bettongia lesueur;BEL;1
Bettongia lesueur;BFA;1
Bettongia lesueur;BRB;1
Bettongia lesueur;CAN;1
Bettongia lesueur;CHN;1
Bettongia lesueur;COL;1
Bettongia lesueur;CUB;1
Bettongia lesueur;FRA;1
Bettongia lesueur;IRL;1
Bettongia lesueur;JPN;1
Bettongia lesueur;KEN;1
Bettongia lesueur;KOR;1
Bettongia lesueur;NLD;1
Bettongia lesueur;PSE;1
Bettongia lesueur;THA;1
Bettongia lesueur;TUR;1
Bettongia penicillata;AUS;35
Bettongia penicillata;IND;3
Bettongia penicillata;NZL;3
Bettongia penicillata;USA;3
Bettongia penicillata;BRA;2
Bettongia penicillata;CHN;2
Bettongia penicillata;MEX;2
Bettongia penicillata;CAN;1
Bettongia penicillata;CHE;1
Bettongia penicillata;ESP;1
Bettongia penicillata;FRA;1
Bettongia penicillata;GBR;1
Bettongia penicillata;ISR;1
Bettongia penicillata;KEN;1
Bettongia penicillata;LKA;1
Bettongia penicillata;MDV;1
Bettongia penicillata;MYS;1
Bettongia penicillata;RUS;1
Bettongia penicillata;SGP;1
Bettongia tropica;AUS;10
Bettongia tropica;AUT;1
Blastocerus dichotomus;BRA;13
Blastocerus dichotomus;ARG;5
Blastocerus dichotomus;BOL;5
Blastocerus dichotomus;USA;4
Blastocerus dichotomus;FRA;2
Blastocerus dichotomus;AUS;1
Blastocerus dichotomus;CHN;1
Blastocerus dichotomus;COG;1
Blastocerus dichotomus;FIN;1
Blastocerus dichotomus;GBR;1
Blastocerus dichotomus;IDN;1
Blastocerus dichotomus;JAM;1
Blastocerus dichotomus;MEX;1
Blastocerus dichotomus;MYS;1
Blastocerus dichotomus;PER;1
Blastocerus dichotomus;SGP;1
Blastocerus dichotomus;SWE;1
Blastocerus dichotomus;TUR;1
Blastocerus dichotomus;TWN;1
Boa constrictor occidentalis;ARG;1
Boa constrictor occidentalis;BOL;1
Boa constrictor occidentalis;BRA;1
Boa constrictor occidentalis;JAM;1
Boa constrictor occidentalis;MEX;1
Boa constrictor occidentalis;PER;1
Bos gaurus;IND;12
Bos gaurus;CHN;3
Bos gaurus;THA;3
Bos gaurus;SGP;2
Bos gaurus;TUR;2
Bos gaurus;ALB;1
Bos gaurus;CHL;1
Bos gaurus;ITA;1
Bos gaurus;JPN;1
Bos gaurus;KHM;1
Bos gaurus;KOR;1
Bos gaurus;MMR;1
Bos gaurus;MYS;1
Bos gaurus;NPL;1
Bos gaurus;PHL;1
Bos gaurus;RUS;1
Bos gaurus;USA;1
Bos gaurus;VNM;1
Bos gaurus;ZAF;1
Bos mutus;CHN;11
Bos mutus;IND;4
Bos mutus;PAK;3
Bos mutus;USA;3
Bos mutus;GBR;2
Bos mutus;ITA;2
Bos mutus;NPL;2
Bos mutus;AFG;1
Bos mutus;ARG;1
Bos mutus;AUS;1
Bos mutus;BRA;1
Bos mutus;CAN;1
Bos mutus;IRN;1
Bos mutus;LAO;1
Bos mutus;MEX;1
Bos mutus;RUS;1
Bos sauveli;KHM;6
Bos sauveli;IND;4
Bos sauveli;THA;4
Bos sauveli;VNM;4
Bos sauveli;IDN;3
Bos sauveli;LAO;3
Bos sauveli;MMR;3
Bos sauveli;MYS;3
Bos sauveli;AUS;2
Bos sauveli;BRN;2
Bos sauveli;PHL;2
Bos sauveli;USA;2
Bos sauveli;BDI;1
Bos sauveli;BHR;1
Bos sauveli;CAN;1
Bos sauveli;COG;1
Bos sauveli;GBR;1
Bos sauveli;IRN;1
Bos sauveli;IRQ;1
Bos sauveli;JPN;1
Bos sauveli;LKA;1
Bos sauveli;POL;1
Bos sauveli;RWA;1
Bos sauveli;TZA;1
Bos sauveli;ZAF;1
Brachylophus fasciatus;DEU;1
Brachylophus fasciatus;GBR;1
Brachylophus fasciatus;MDG;1
Brachylophus fasciatus;NPL;1
Brachylophus fasciatus;PER;1
Brachylophus fasciatus;USA;1
Brachylophus fasciatus;ZAF;1
Brachylophus vitiensis;USA;3
Brachylophus vitiensis;TZA;2
Brachylophus vitiensis;AUS;1
Brachylophus vitiensis;BRA;1
Brachylophus vitiensis;CAN;1
Brachylophus vitiensis;GEO;1
Brachylophus vitiensis;IDN;1
Brachylophus vitiensis;IRL;1
Brachylophus vitiensis;KEN;1
Brachylophus vitiensis;MDG;1
Brachylophus vitiensis;MDV;1
Brachylophus vitiensis;MEX;1
Brachylophus vitiensis;MYS;1
Brachylophus vitiensis;NPL;1
Brachylophus vitiensis;NZL;1
Brachylophus vitiensis;VUT;1
Brachyteles arachnoides;BRA;16
Brachyteles arachnoides;CHN;4
Brachyteles arachnoides;ARG;3
Brachyteles arachnoides;IDN;3
Brachyteles arachnoides;USA;3
Brachyteles arachnoides;CAN;2
Brachyteles arachnoides;MDG;2
Brachyteles arachnoides;MYS;2
Brachyteles arachnoides;AUS;1
Brachyteles arachnoides;BOL;1
Brachyteles arachnoides;EGY;1
Brachyteles arachnoides;ESP;1
Brachyteles arachnoides;GBR;1
Brachyteles arachnoides;IND;1
Brachyteles arachnoides;IRN;1
Brachyteles arachnoides;ISL;1
Brachyteles arachnoides;ITA;1
Brachyteles arachnoides;JPN;1
Brachyteles arachnoides;MAR;1
Brachyteles arachnoides;MEX;1
Brachyteles arachnoides;NZL;1
Brachyteles arachnoides;PER;1
Brachyteles arachnoides;PRT;1
Brachyteles arachnoides;RUS;1
Brachyteles arachnoides;TUV;1
Branta canadensis leucopareia;CAN;2
Branta canadensis leucopareia;USA;2
Branta canadensis leucopareia;PRI;1
Branta sandvicensis;USA;17
Branta sandvicensis;CAN;4
Branta sandvicensis;GEO;2
Branta sandvicensis;IND;2
Branta sandvicensis;KEN;2
Branta sandvicensis;AUS;1
Branta sandvicensis;BRA;1
Branta sandvicensis;CHN;1
Branta sandvicensis;CRI;1
Branta sandvicensis;GBR;1
Branta sandvicensis;GRC;1
Branta sandvicensis;IDN;1
Branta sandvicensis;ITA;1
Branta sandvicensis;JPN;1
Branta sandvicensis;MDG;1
Branta sandvicensis;MMR;1
Branta sandvicensis;NZL;1
Branta sandvicensis;PRI;1
Branta sandvicensis;TUR;1
Brookesia perarmata;GBR;1
Brookesia perarmata;MDG;1
Brookesia perarmata;THA;1
Brookesia perarmata;USA;1
Brookesia perarmata;ZAF;1
Bubalus depressicornis;IDN;6
Bubalus depressicornis;GBR;2
Bubalus depressicornis;JPN;2
Bubalus depressicornis;PHL;2
Bubalus depressicornis;AUS;1
Bubalus depressicornis;CAN;1
Bubalus depressicornis;DEU;1
Bubalus depressicornis;GEO;1
Bubalus depressicornis;KHM;1
Bubalus depressicornis;PRI;1
Bubalus depressicornis;USA;1
Bubalus mindorensis;PHL;16
Bubalus mindorensis;AUS;2
Bubalus mindorensis;CHN;1
Bubalus mindorensis;SDN;1
Buceros bicornis;IND;25
Buceros bicornis;LKA;4
Buceros bicornis;SGP;4
Buceros bicornis;AUS;3
Buceros bicornis;BGD;3
Buceros bicornis;MMR;3
Buceros bicornis;BEL;2
Buceros bicornis;IDN;2
Buceros bicornis;USA;2
Buceros bicornis;AFG;1
Buceros bicornis;ARG;1
Buceros bicornis;CAN;1
Buceros bicornis;CHE;1
Buceros bicornis;CHN;1
Buceros bicornis;DEU;1
Buceros bicornis;FRA;1
Buceros bicornis;IRQ;1
Buceros bicornis;ISR;1
Buceros bicornis;JPN;1
Buceros bicornis;KHM;1
Buceros bicornis;MYS;1
Buceros bicornis;NPL;1
Buceros bicornis;PHL;1
Buceros bicornis;RUS;1
Buceros bicornis;THA;1
Buceros bicornis;TUR;1
Buceros bicornis;VNM;1
Bunopithecus hoolock;IND;17
Bunopithecus hoolock;MMR;11
Bunopithecus hoolock;CHN;8
Bunopithecus hoolock;BGD;5
Bunopithecus hoolock;IDN;3
Bunopithecus hoolock;USA;3
Bunopithecus hoolock;AUS;2
Bunopithecus hoolock;CRI;2
Bunopithecus hoolock;PER;2
Bunopithecus hoolock;VNM;2
Bunopithecus hoolock;BOL;1
Bunopithecus hoolock;BRA;1
Bunopithecus hoolock;CHL;1
Bunopithecus hoolock;COG;1
Bunopithecus hoolock;GAB;1
Bunopithecus hoolock;GBR;1
Bunopithecus hoolock;KHM;1
Bunopithecus hoolock;LAO;1
Bunopithecus hoolock;MDG;1
Bunopithecus hoolock;MEX;1
Bunopithecus hoolock;NPL;1
Bunopithecus hoolock;NZL;1
Bunopithecus hoolock;PHL;1
Bunopithecus hoolock;RWA;1
Bunopithecus hoolock;THA;1
Bunopithecus hoolock;TWN;1
Bunopithecus hoolock;ZAF;1
Cacajao calvus;PER;8
Cacajao calvus;BRA;6
Cacajao calvus;COL;2
Cacajao calvus;CRI;2
Cacajao calvus;DEU;2
Cacajao calvus;IDN;2
Cacajao calvus;MDG;2
Cacajao calvus;TZA;2
Cacajao calvus;USA;2
Cacajao calvus;ZAF;2
Cacajao calvus;ARG;1
Cacajao calvus;AUS;1
Cacajao calvus;BWA;1
Cacajao calvus;CAN;1
Cacajao calvus;CHN;1
Cacajao calvus;CZE;1
Cacajao calvus;ESP;1
Cacajao calvus;ETH;1
Cacajao calvus;FIN;1
Cacajao calvus;GBR;1
Cacajao calvus;IND;1
Cacajao calvus;IRL;1
Cacajao calvus;ITA;1
Cacajao calvus;KEN;1
Cacajao calvus;MYS;1
Cacajao calvus;NLD;1
Cacajao calvus;NOR;1
Cacajao calvus;PRK;1
Cacajao calvus;RUS;1
Cacajao calvus;THA;1
Cacatua goffiniana;AUS;3
Cacatua goffiniana;IDN;2
Cacatua goffiniana;NZL;2
Cacatua goffiniana;AUT;1
Cacatua goffiniana;CRI;1
Cacatua goffiniana;DEU;1
Cacatua goffiniana;GBR;1
Cacatua goffiniana;SGP;1
Cacatua goffiniana;USA;1
Cacatua haematuropygia;PHL;28
Cacatua haematuropygia;IDN;6
Cacatua haematuropygia;KHM;6
Cacatua haematuropygia;SGP;6
Cacatua haematuropygia;MMR;5
Cacatua haematuropygia;VNM;5
Cacatua haematuropygia;MYS;4
Cacatua haematuropygia;THA;4
Cacatua haematuropygia;AUS;3
Cacatua haematuropygia;BRN;3
Cacatua haematuropygia;GBR;3
Cacatua haematuropygia;IND;3
Cacatua haematuropygia;LAO;3
Cacatua haematuropygia;CAN;2
Cacatua haematuropygia;CHN;2
Cacatua haematuropygia;TUR;2
Cacatua haematuropygia;USA;2
Cacatua haematuropygia;ARM;1
Cacatua haematuropygia;BGD;1
Cacatua haematuropygia;BGR;1
Cacatua haematuropygia;BOL;1
Cacatua haematuropygia;BRA;1
Cacatua haematuropygia;CHE;1
Cacatua haematuropygia;CUB;1
Cacatua haematuropygia;ESP;1
Cacatua haematuropygia;GRC;1
Cacatua haematuropygia;KEN;1
Cacatua haematuropygia;NZL;1
Cacatua haematuropygia;RUS;1
Cacatua haematuropygia;TLS;1
Cacatua haematuropygia;UKR;1
Cacatua haematuropygia;ZAF;1
Cacatua moluccensis;IDN;5
Cacatua moluccensis;BRA;3
Cacatua moluccensis;GBR;3
Cacatua moluccensis;IND;2
Cacatua moluccensis;PHL;2
Cacatua moluccensis;SGP;2
Cacatua moluccensis;ARG;1
Cacatua moluccensis;AUS;1
Cacatua moluccensis;CHN;1
Cacatua moluccensis;EGY;1
Cacatua moluccensis;GRC;1
Cacatua moluccensis;ITA;1
