scientific_name;Countries;mentions_country;article_cnt
Pseudemydura umbrina;canada;2;42
Pseudemydura umbrina;bangladesh;1;42
Pseudemydura umbrina;cambodia;1;42
Pseudemydura umbrina;croatia;1;42
Pseudemydura umbrina;denmark;1;42
Pseudemydura umbrina;estonia;1;42
Pseudemydura umbrina;india;1;42
Pseudemydura umbrina;malaysia;1;42
Pseudemydura umbrina;philippines;1;42
Pseudemydura umbrina;qatar;1;42
Pseudemydura umbrina;switzerland;1;42
Pseudochelidon sirintarae;myanmar;1;1
Pseudochelidon sirintarae;philippines;1;1
Pseudochelidon sirintarae;singapore;1;1
Pseudochelidon sirintarae;thailand;1;1
Pseudoryx nghetinhensis;vietnam;26;38
Pseudoryx nghetinhensis;laos;19;38
Pseudoryx nghetinhensis;china;9;38
Pseudoryx nghetinhensis;indonesia;7;38
Pseudoryx nghetinhensis;thailand;5;38
Pseudoryx nghetinhensis;cambodia;4;38
Pseudoryx nghetinhensis;malaysia;4;38
Pseudoryx nghetinhensis;myanmar;3;38
Pseudoryx nghetinhensis;kenya;2;38
Pseudoryx nghetinhensis;mexico;2;38
Pseudoryx nghetinhensis;philippines;2;38
Pseudoryx nghetinhensis;russia;2;38
Pseudoryx nghetinhensis;singapore;2;38
Pseudoryx nghetinhensis;argentina;1;38
Pseudoryx nghetinhensis;bangladesh;1;38
Pseudoryx nghetinhensis;bolivia;1;38
Pseudoryx nghetinhensis;ecuador;1;38
Pseudoryx nghetinhensis;france;1;38
Pseudoryx nghetinhensis;india;1;38
Pseudoryx nghetinhensis;italy;1;38
Pseudoryx nghetinhensis;japan;1;38
Pseudoryx nghetinhensis;jordan;1;38
Pseudoryx nghetinhensis;madagascar;1;38
Pseudoryx nghetinhensis;namibia;1;38
Pseudoryx nghetinhensis;nigeria;1;38
Pseudoryx nghetinhensis;panama;1;38
Pseudoryx nghetinhensis;poland;1;38
Pseudoryx nghetinhensis;south sudan;1;38
Pseudoryx nghetinhensis;spain;1;38
Pseudoryx nghetinhensis;syria;1;38
Pseudoryx nghetinhensis;tanzania;1;38
Pseudoryx nghetinhensis;zimbabwe;1;38
Psittacula echo;australia;1;3
Psittacula echo;bangladesh;1;3
Psittacula echo;gambia;1;3
Psittacula echo;india;1;3
Psittacula echo;japan;1;3
Psittacula echo;mauritius;1;3
Psittacula echo;nigeria;1;3
Psittacula echo;pakistan;1;3
Psittacula echo;south africa;1;3
Psittacula echo;taiwan;1;3
Psittacula echo;vietnam;1;3
Psittacus erithacus;ghana;7;32
Psittacus erithacus;cameroon;6;32
Psittacus erithacus;nigeria;5;32
Psittacus erithacus;south africa;5;32
Psittacus erithacus;india;4;32
Psittacus erithacus;kenya;4;32
Psittacus erithacus;kuwait;4;32
Psittacus erithacus;pakistan;4;32
Psittacus erithacus;china;3;32
Psittacus erithacus;jordan;3;32
Psittacus erithacus;spain;3;32
Psittacus erithacus;turkey;3;32
Psittacus erithacus;egypt;2;32
Psittacus erithacus;qatar;2;32
Psittacus erithacus;singapore;2;32
Psittacus erithacus;thailand;2;32
Psittacus erithacus;uganda;2;32
Psittacus erithacus;australia;1;32
Psittacus erithacus;bahrain;1;32
Psittacus erithacus;bolivia;1;32
Psittacus erithacus;botswana;1;32
Psittacus erithacus;canada;1;32
Psittacus erithacus;france;1;32
Psittacus erithacus;germany;1;32
Psittacus erithacus;guinea;1;32
Psittacus erithacus;iran;1;32
Psittacus erithacus;iraq;1;32
Psittacus erithacus;israel;1;32
Psittacus erithacus;ivory coast;1;32
Psittacus erithacus;jamaica;1;32
Psittacus erithacus;kazakhstan;1;32
Psittacus erithacus;laos;1;32
Psittacus erithacus;liberia;1;32
Psittacus erithacus;malaysia;1;32
Psittacus erithacus;mauritania;1;32
Psittacus erithacus;mozambique;1;32
Psittacus erithacus;namibia;1;32
Psittacus erithacus;rwanda;1;32
Psittacus erithacus;tanzania;1;32
Psittacus erithacus;vietnam;1;32
Psittacus erithacus;zimbabwe;1;32
Pterocnemia pennata;chile;12;20
Pterocnemia pennata;argentina;11;20
Pterocnemia pennata;brazil;5;20
Pterocnemia pennata;spain;4;20
Pterocnemia pennata;australia;3;20
Pterocnemia pennata;bolivia;2;20
Pterocnemia pennata;new zealand;2;20
Pterocnemia pennata;peru;2;20
Pterocnemia pennata;uruguay;2;20
Pterocnemia pennata;belize;1;20
Pterocnemia pennata;costa rica;1;20
Pterocnemia pennata;denmark;1;20
Pterocnemia pennata;ecuador;1;20
Pterocnemia pennata;germany;1;20
Pterocnemia pennata;guatemala;1;20
Pterocnemia pennata;ireland;1;20
Pterocnemia pennata;japan;1;20
Pterocnemia pennata;lebanon;1;20
Pterocnemia pennata;mexico;1;20
Pterocnemia pennata;mongolia;1;20
Pterocnemia pennata;singapore;1;20
Pterocnemia pennata;switzerland;1;20
Pteronura brasiliensis;brazil;7;18
Pteronura brasiliensis;argentina;5;18
Pteronura brasiliensis;uruguay;3;18
Pteronura brasiliensis;france;2;18
Pteronura brasiliensis;chile;1;18
Pteronura brasiliensis;china;1;18
Pteronura brasiliensis;hungary;1;18
Pteronura brasiliensis;paraguay;1;18
Pteronura brasiliensis;peru;1;18
Pteropus mariannus;australia;1;1
Pteropus mariannus;guam;1;1
Pteropus mariannus;panama;1;1
Pteropus mariannus;papua new guinea;1;1
Pteropus pelewensis;palau;1;1
Pteropus samoensis;gabon;1;2
Pteropus samoensis;italy;1;2
Pteropus samoensis;malaysia;1;2
Pteropus samoensis;mexico;1;2
Pteropus samoensis;portugal;1;2
Pteropus samoensis;vietnam;1;2
Pudu puda;argentina;10;18
Pudu puda;chile;10;18
Pudu puda;colombia;3;18
Pudu puda;peru;3;18
Pudu puda;brazil;2;18
Pudu puda;china;2;18
Pudu puda;costa rica;2;18
Pudu puda;ecuador;2;18
Pudu puda;honduras;2;18
Pudu puda;mexico;2;18
Pudu puda;nicaragua;2;18
Pudu puda;panama;2;18
Pudu puda;venezuela;2;18
Pudu puda;australia;1;18
Pudu puda;belize;1;18
Pudu puda;cuba;1;18
Pudu puda;el salvador;1;18
Pudu puda;guatemala;1;18
Pudu puda;india;1;18
Pudu puda;indonesia;1;18
Pudu puda;italy;1;18
Pudu puda;japan;1;18
Pudu puda;kazakhstan;1;18
Pudu puda;madagascar;1;18
Pudu puda;mongolia;1;18
Pudu puda;new zealand;1;18
Pudu puda;papua new guinea;1;18
Pudu puda;paraguay;1;18
Pudu puda;puerto rico;1;18
Pudu puda;russia;1;18
Puma concolor;malta;7;111
Puma concolor;switzerland;6;111
Puma concolor;italy;5;111
Puma concolor;spain;5;111
Puma concolor;sweden;5;111
Puma concolor;denmark;4;111
Puma concolor;brazil;2;111
Puma concolor;canada;2;111
Puma concolor;india;2;111
Puma concolor;mexico;2;111
Puma concolor;armenia;1;111
Puma concolor;australia;1;111
Puma concolor;belgium;1;111
Puma concolor;cambodia;1;111
Puma concolor;chile;1;111
Puma concolor;cyprus;1;111
Puma concolor;egypt;1;111
Puma concolor;finland;1;111
Puma concolor;germany;1;111
Puma concolor;haiti;1;111
Puma concolor;honduras;1;111
Puma concolor;ireland;1;111
Puma concolor;kenya;1;111
Puma concolor;laos;1;111
Puma concolor;liberia;1;111
Puma concolor;lithuania;1;111
Puma concolor;papua new guinea;1;111
Puma concolor;taiwan;1;111
Puma concolor;thailand;1;111
Puma concolor;vietnam;1;111
Pygathrix cinerea;brazil;1;2
Pygathrix cinerea;cambodia;1;2
Pygathrix cinerea;china;1;2
Pygathrix cinerea;indonesia;1;2
Pygathrix cinerea;laos;1;2
Pygathrix cinerea;vietnam;1;2
Pygathrix nemaeus;vietnam;50;69
Pygathrix nemaeus;cambodia;13;69
Pygathrix nemaeus;laos;11;69
Pygathrix nemaeus;china;7;69
Pygathrix nemaeus;bangladesh;4;69
Pygathrix nemaeus;thailand;4;69
Pygathrix nemaeus;australia;3;69
Pygathrix nemaeus;myanmar;3;69
Pygathrix nemaeus;south africa;3;69
Pygathrix nemaeus;india;2;69
Pygathrix nemaeus;indonesia;2;69
Pygathrix nemaeus;kenya;2;69
Pygathrix nemaeus;malaysia;2;69
Pygathrix nemaeus;nepal;2;69
Pygathrix nemaeus;new zealand;2;69
Pygathrix nemaeus;tanzania;2;69
Pygathrix nemaeus;brazil;1;69
Pygathrix nemaeus;canada;1;69
Pygathrix nemaeus;colombia;1;69
Pygathrix nemaeus;costa rica;1;69
Pygathrix nemaeus;france;1;69
Pygathrix nemaeus;germany;1;69
Pygathrix nemaeus;madagascar;1;69
Pygathrix nemaeus;namibia;1;69
Pygathrix nemaeus;philippines;1;69
Pygathrix nemaeus;rwanda;1;69
Pygathrix nemaeus;singapore;1;69
Pygathrix nemaeus;south korea;1;69
Pygathrix nemaeus;south sudan;1;69
Pygathrix nemaeus;sri lanka;1;69
Pygathrix nemaeus;uganda;1;69
Pygathrix nigripes;vietnam;3;5
Pygathrix nigripes;cambodia;1;5
Pygathrix nigripes;haiti;1;5
Pygathrix nigripes;myanmar;1;5
Pygathrix nigripes;pakistan;1;5
Pygathrix nigripes;philippines;1;5
Pygathrix nigripes;puerto rico;1;5
Pygathrix nigripes;spain;1;5
Python molurus molurus;india;8;30
Python molurus molurus;bangladesh;5;30
Python molurus molurus;australia;2;30
Python molurus molurus;nepal;2;30
Python molurus molurus;pakistan;2;30
Python molurus molurus;papua new guinea;2;30
Python molurus molurus;sri lanka;2;30
Python molurus molurus;bhutan;1;30
Python molurus molurus;canada;1;30
Python molurus molurus;china;1;30
Python molurus molurus;cuba;1;30
Python molurus molurus;indonesia;1;30
Python molurus molurus;iran;1;30
Python molurus molurus;kenya;1;30
Python molurus molurus;mexico;1;30
Python molurus molurus;myanmar;1;30
Python molurus molurus;poland;1;30
Python molurus molurus;puerto rico;1;30
Python molurus molurus;saudi arabia;1;30
Python molurus molurus;united states;1;30
Pyxis arachnoides;hong kong;3;46
Pyxis arachnoides;madagascar;3;46
Pyxis arachnoides;australia;2;46
Pyxis arachnoides;canada;2;46
Pyxis arachnoides;china;2;46
Pyxis arachnoides;france;2;46
Pyxis arachnoides;iceland;2;46
Pyxis arachnoides;indonesia;2;46
Pyxis arachnoides;malaysia;2;46
Pyxis arachnoides;mexico;2;46
Pyxis arachnoides;new zealand;2;46
Pyxis arachnoides;thailand;2;46
Pyxis arachnoides;brazil;1;46
Pyxis arachnoides;cameroon;1;46
Pyxis arachnoides;georgia;1;46
Pyxis arachnoides;germany;1;46
Pyxis arachnoides;india;1;46
Pyxis arachnoides;israel;1;46
Pyxis arachnoides;italy;1;46
Pyxis arachnoides;japan;1;46
Pyxis arachnoides;mali;1;46
Pyxis arachnoides;mongolia;1;46
Pyxis arachnoides;morocco;1;46
Pyxis arachnoides;norway;1;46
Pyxis arachnoides;pakistan;1;46
Pyxis arachnoides;russia;1;46
Pyxis arachnoides;rwanda;1;46
Pyxis arachnoides;singapore;1;46
Pyxis arachnoides;syria;1;46
Pyxis arachnoides;uganda;1;46
Pyxis arachnoides;vietnam;1;46
Pyxis planicauda;madagascar;2;2
Pyxis planicauda;panama;1;2
Pyxis planicauda;singapore;1;2
Rhinoceros sondaicus;indonesia;34;51
Rhinoceros sondaicus;india;17;51
Rhinoceros sondaicus;china;13;51
Rhinoceros sondaicus;malaysia;13;51
Rhinoceros sondaicus;vietnam;13;51
Rhinoceros sondaicus;south africa;11;51
Rhinoceros sondaicus;myanmar;7;51
Rhinoceros sondaicus;bangladesh;6;51
Rhinoceros sondaicus;australia;5;51
Rhinoceros sondaicus;cambodia;5;51
Rhinoceros sondaicus;laos;5;51
Rhinoceros sondaicus;nepal;5;51
Rhinoceros sondaicus;thailand;5;51
Rhinoceros sondaicus;tanzania;3;51
Rhinoceros sondaicus;brazil;2;51
Rhinoceros sondaicus;pakistan;2;51
Rhinoceros sondaicus;russia;2;51
Rhinoceros sondaicus;uganda;2;51
Rhinoceros sondaicus;afghanistan;1;51
Rhinoceros sondaicus;angola;1;51
Rhinoceros sondaicus;bhutan;1;51
Rhinoceros sondaicus;cameroon;1;51
Rhinoceros sondaicus;canada;1;51
Rhinoceros sondaicus;chad;1;51
Rhinoceros sondaicus;costa rica;1;51
Rhinoceros sondaicus;ecuador;1;51
Rhinoceros sondaicus;mexico;1;51
Rhinoceros sondaicus;namibia;1;51
Rhinoceros sondaicus;netherlands;1;51
Rhinoceros sondaicus;new zealand;1;51
Rhinoceros sondaicus;oman;1;51
Rhinoceros sondaicus;philippines;1;51
Rhinoceros sondaicus;rwanda;1;51
Rhinoceros sondaicus;singapore;1;51
Rhinoceros sondaicus;somalia;1;51
Rhinoceros sondaicus;sudan;1;51
Rhinoceros sondaicus;sweden;1;51
Rhinoceros sondaicus;switzerland;1;51
Rhinoceros sondaicus;syria;1;51
Rhinoceros sondaicus;united states;1;51
Rhinoceros sondaicus;yemen;1;51
Rhinoceros unicornis;india;64;114
Rhinoceros unicornis;nepal;43;114
Rhinoceros unicornis;china;22;114
Rhinoceros unicornis;vietnam;15;114
Rhinoceros unicornis;myanmar;9;114
Rhinoceros unicornis;south africa;7;114
Rhinoceros unicornis;bangladesh;6;114
Rhinoceros unicornis;kenya;6;114
Rhinoceros unicornis;pakistan;6;114
Rhinoceros unicornis;indonesia;5;114
Rhinoceros unicornis;malaysia;4;114
Rhinoceros unicornis;australia;3;114
Rhinoceros unicornis;bhutan;3;114
Rhinoceros unicornis;thailand;3;114
Rhinoceros unicornis;france;2;114
Rhinoceros unicornis;japan;2;114
Rhinoceros unicornis;mexico;2;114
Rhinoceros unicornis;singapore;2;114
Rhinoceros unicornis;sudan;2;114
Rhinoceros unicornis;switzerland;2;114
Rhinoceros unicornis;yemen;2;114
Rhinoceros unicornis;zimbabwe;2;114
Rhinoceros unicornis;argentina;1;114
Rhinoceros unicornis;belgium;1;114
Rhinoceros unicornis;bulgaria;1;114
Rhinoceros unicornis;cameroon;1;114
Rhinoceros unicornis;chad;1;114
Rhinoceros unicornis;italy;1;114
Rhinoceros unicornis;laos;1;114
Rhinoceros unicornis;namibia;1;114
Rhinoceros unicornis;netherlands;1;114
Rhinoceros unicornis;nicaragua;1;114
Rhinoceros unicornis;portugal;1;114
Rhinoceros unicornis;russia;1;114
Rhinoceros unicornis;saudi arabia;1;114
Rhinoceros unicornis;sweden;1;114
Rhinoceros unicornis;uganda;1;114
Rhinoceros unicornis;united arab emirates;1;114
Rhinoceros unicornis;united states;1;114
Rhinopithecus avunculus;vietnam;5;6
Rhinopithecus avunculus;indonesia;2;6
Rhinopithecus avunculus;malaysia;2;6
Rhinopithecus avunculus;singapore;2;6
Rhinopithecus avunculus;cameroon;1;6
Rhinopithecus avunculus;china;1;6
Rhinopithecus avunculus;myanmar;1;6
Rhinopithecus avunculus;thailand;1;6
Rhinopithecus avunculus;zambia;1;6
Rhinopithecus bieti;china;14;19
Rhinopithecus bieti;myanmar;4;19
Rhinopithecus bieti;india;3;19
Rhinopithecus bieti;bhutan;2;19
Rhinopithecus bieti;mexico;2;19
Rhinopithecus bieti;nepal;2;19
Rhinopithecus bieti;vietnam;2;19
Rhinopithecus bieti;bangladesh;1;19
Rhinopithecus bieti;cambodia;1;19
Rhinopithecus bieti;costa rica;1;19
Rhinopithecus bieti;indonesia;1;19
Rhinopithecus bieti;japan;1;19
Rhinopithecus bieti;kenya;1;19
Rhinopithecus bieti;laos;1;19
Rhinopithecus bieti;malaysia;1;19
Rhinopithecus bieti;north korea;1;19
Rhinopithecus bieti;norway;1;19
Rhinopithecus bieti;philippines;1;19
Rhinopithecus bieti;russia;1;19
Rhinopithecus bieti;rwanda;1;19
Rhinopithecus bieti;spain;1;19
Rhinopithecus bieti;thailand;1;19
Rhinopithecus bieti;uganda;1;19
Rhinopithecus bieti;zambia;1;19
Rhinopithecus brelichi;china;3;4
Rhinopithecus brelichi;bahrain;1;4
Rhinopithecus brelichi;france;1;4
Rhinopithecus brelichi;mexico;1;4
Rhinopithecus brelichi;south africa;1;4
Rhinopithecus roxellana;china;22;29
Rhinopithecus roxellana;hong kong;4;29
Rhinopithecus roxellana;australia;3;29
Rhinopithecus roxellana;kenya;3;29
Rhinopithecus roxellana;cambodia;2;29
Rhinopithecus roxellana;laos;2;29
Rhinopithecus roxellana;sweden;2;29
Rhinopithecus roxellana;vietnam;2;29
Rhinopithecus roxellana;canada;1;29
Rhinopithecus roxellana;chile;1;29
Rhinopithecus roxellana;indonesia;1;29
Rhinopithecus roxellana;japan;1;29
Rhinopithecus roxellana;mexico;1;29
Rhinopithecus roxellana;myanmar;1;29
Rhinopithecus roxellana;russia;1;29
Rhinopithecus roxellana;slovenia;1;29
Rhinopithecus roxellana;spain;1;29
Rhinopithecus roxellana;tanzania;1;29
Rhinopithecus roxellana;zimbabwe;1;29
Rhinopithecus strykeri;myanmar;16;18
Rhinopithecus strykeri;china;12;18
Rhinopithecus strykeri;vietnam;6;18
Rhinopithecus strykeri;cambodia;4;18
Rhinopithecus strykeri;laos;3;18
Rhinopithecus strykeri;madagascar;3;18
Rhinopithecus strykeri;thailand;3;18
Rhinopithecus strykeri;australia;2;18
Rhinopithecus strykeri;brazil;2;18
Rhinopithecus strykeri;germany;2;18
Rhinopithecus strykeri;indonesia;2;18
Rhinopithecus strykeri;papua new guinea;2;18
Rhinopithecus strykeri;afghanistan;1;18
Rhinopithecus strykeri;belgium;1;18
Rhinopithecus strykeri;ecuador;1;18
Rhinopithecus strykeri;india;1;18
Rhinopithecus strykeri;ireland;1;18
Rhinopithecus strykeri;israel;1;18
Rhinopithecus strykeri;japan;1;18
Rhinopithecus strykeri;lebanon;1;18
Rhinopithecus strykeri;malaysia;1;18
Rhinopithecus strykeri;nepal;1;18
Rhinopithecus strykeri;peru;1;18
Rhinopithecus strykeri;south africa;1;18
Rhinopithecus strykeri;spain;1;18
Rhinopithecus strykeri;tanzania;1;18
Rhinopithecus strykeri;ukraine;1;18
Rhinoplax vigil;china;32;53
Rhinoplax vigil;indonesia;30;53
Rhinoplax vigil;malaysia;18;53
Rhinoplax vigil;thailand;18;53
Rhinoplax vigil;myanmar;9;53
Rhinoplax vigil;india;6;53
Rhinoplax vigil;brunei;5;53
Rhinoplax vigil;south africa;5;53
Rhinoplax vigil;vietnam;5;53
Rhinoplax vigil;singapore;4;53
Rhinoplax vigil;hong kong;3;53
Rhinoplax vigil;laos;3;53
Rhinoplax vigil;taiwan;3;53
Rhinoplax vigil;botswana;2;53
Rhinoplax vigil;nepal;2;53
Rhinoplax vigil;north korea;2;53
Rhinoplax vigil;philippines;2;53
Rhinoplax vigil;angola;1;53
Rhinoplax vigil;australia;1;53
Rhinoplax vigil;bangladesh;1;53
Rhinoplax vigil;brazil;1;53
Rhinoplax vigil;cambodia;1;53
Rhinoplax vigil;canada;1;53
Rhinoplax vigil;israel;1;53
Rhinoplax vigil;japan;1;53
Rhinoplax vigil;kazakhstan;1;53
Rhinoplax vigil;mongolia;1;53
Rhinoplax vigil;peru;1;53
Rhinoplax vigil;sri lanka;1;53
Rhinoplax vigil;switzerland;1;53
Rhodonessa caryophyllacea;india;18;29
Rhodonessa caryophyllacea;myanmar;10;29
Rhodonessa caryophyllacea;indonesia;6;29
Rhodonessa caryophyllacea;australia;4;29
Rhodonessa caryophyllacea;bangladesh;3;29
Rhodonessa caryophyllacea;china;2;29
Rhodonessa caryophyllacea;kazakhstan;2;29
Rhodonessa caryophyllacea;new zealand;2;29
Rhodonessa caryophyllacea;pakistan;2;29
Rhodonessa caryophyllacea;sri lanka;2;29
Rhodonessa caryophyllacea;bhutan;1;29
Rhodonessa caryophyllacea;colombia;1;29
Rhodonessa caryophyllacea;guatemala;1;29
Rhodonessa caryophyllacea;haiti;1;29
Rhodonessa caryophyllacea;iran;1;29
Rhodonessa caryophyllacea;israel;1;29
Rhodonessa caryophyllacea;kenya;1;29
Rhodonessa caryophyllacea;mexico;1;29
Rhodonessa caryophyllacea;nepal;1;29
Rhodonessa caryophyllacea;saudi arabia;1;29
Rhodonessa caryophyllacea;south africa;1;29
Rhodonessa caryophyllacea;sudan;1;29
Rhodonessa caryophyllacea;switzerland;1;29
Rhodonessa caryophyllacea;tajikistan;1;29
Rhodonessa caryophyllacea;uzbekistan;1;29
Rhodonessa caryophyllacea;venezuela;1;29
Rhodonessa caryophyllacea;vietnam;1;29
Rhynchopsitta pachyrhyncha;mexico;6;11
Rhynchopsitta pachyrhyncha;sweden;3;11
Rhynchopsitta pachyrhyncha;peru;2;11
Rhynchopsitta pachyrhyncha;turkey;2;11
Rhynchopsitta pachyrhyncha;argentina;1;11
Rhynchopsitta pachyrhyncha;australia;1;11
Rhynchopsitta pachyrhyncha;bolivia;1;11
Rhynchopsitta pachyrhyncha;canada;1;11
Rhynchopsitta pachyrhyncha;colombia;1;11
Rhynchopsitta pachyrhyncha;ecuador;1;11
Rhynchopsitta pachyrhyncha;hong kong;1;11
Rhynchopsitta pachyrhyncha;indonesia;1;11
Rhynchopsitta pachyrhyncha;jamaica;1;11
Rhynchopsitta pachyrhyncha;japan;1;11
Rhynchopsitta pachyrhyncha;norway;1;11
Rhynchopsitta pachyrhyncha;russia;1;11
Rhynchopsitta pachyrhyncha;slovenia;1;11
Rhynchopsitta pachyrhyncha;united states;1;11
Rhynochetos jubatus;china;1;5
Rhynochetos jubatus;hong kong;1;5
Rhynochetos jubatus;india;1;5
Rhynochetos jubatus;new zealand;1;5
Rhynochetos jubatus;samoa;1;5
Rhynochetos jubatus;singapore;1;5
Rhynochetos jubatus;south korea;1;5
Rhynochetos jubatus;taiwan;1;5
Rhyticeros subruficollis;thailand;3;6
Rhyticeros subruficollis;australia;2;6
Rhyticeros subruficollis;france;2;6
Rhyticeros subruficollis;malaysia;2;6
Rhyticeros subruficollis;myanmar;2;6
Rhyticeros subruficollis;singapore;2;6
Rhyticeros subruficollis;mexico;1;6
Rhyticeros subruficollis;netherlands;1;6
Rhyticeros subruficollis;papua new guinea;1;6
Rhyticeros subruficollis;switzerland;1;6
Romerolagus diazi;mexico;5;10
Romerolagus diazi;new zealand;2;10
Romerolagus diazi;australia;1;10
Romerolagus diazi;brazil;1;10
Romerolagus diazi;china;1;10
Romerolagus diazi;indonesia;1;10
Romerolagus diazi;italy;1;10
Romerolagus diazi;madagascar;1;10
Romerolagus diazi;south africa;1;10
Romerolagus diazi;taiwan;1;10
Romerolagus diazi;vietnam;1;10
Rucervus duvaucelii;india;23;45
Rucervus duvaucelii;nepal;4;45
Rucervus duvaucelii;pakistan;3;45
Rucervus duvaucelii;bangladesh;1;45
Rucervus duvaucelii;bhutan;1;45
Rucervus duvaucelii;bulgaria;1;45
Rucervus duvaucelii;china;1;45
Rucervus duvaucelii;egypt;1;45
Rucervus duvaucelii;greece;1;45
Rucervus duvaucelii;indonesia;1;45
Rucervus duvaucelii;italy;1;45
Rucervus duvaucelii;malaysia;1;45
Rucervus duvaucelii;singapore;1;45
Rucervus duvaucelii;south africa;1;45
Rucervus duvaucelii;spain;1;45
Rucervus duvaucelii;turkey;1;45
Rucervus duvaucelii;united kingdom;1;45
