scientific_name;iso3;mentions_country;article_cnt
Macaca sylvanus;TCD;1;40
Macaca sylvanus;UKR;1;40
Macaca sylvanus;USA;1;40
Macaca sylvanus;ZMB;1;40
Macaca sylvanus;ZWE;1;40
Macrocephalon maleo;IDN;9;12
Macrocephalon maleo;CHN;3;12
Macrocephalon maleo;AUS;2;12
Macrocephalon maleo;BRA;2;12
Macrocephalon maleo;IND;2;12
Macrocephalon maleo;ITA;2;12
Macrocephalon maleo;JPN;2;12
Macrocephalon maleo;KOR;2;12
Macrocephalon maleo;USA;2;12
Macrocephalon maleo;BLZ;1;12
Macrocephalon maleo;CAN;1;12
Macrocephalon maleo;CZE;1;12
Macrocephalon maleo;DEU;1;12
Macrocephalon maleo;ESP;1;12
Macrocephalon maleo;FIN;1;12
Macrocephalon maleo;FRA;1;12
Macrocephalon maleo;GBR;1;12
Macrocephalon maleo;GHA;1;12
Macrocephalon maleo;GRC;1;12
Macrocephalon maleo;IRN;1;12
Macrocephalon maleo;JAM;1;12
Macrocephalon maleo;KHM;1;12
Macrocephalon maleo;LAO;1;12
Macrocephalon maleo;LUX;1;12
Macrocephalon maleo;MEX;1;12
Macrocephalon maleo;MMR;1;12
Macrocephalon maleo;MYS;1;12
Macrocephalon maleo;NPL;1;12
Macrocephalon maleo;NZL;1;12
Macrocephalon maleo;PAK;1;12
Macrocephalon maleo;PLW;1;12
Macrocephalon maleo;POL;1;12
Macrocephalon maleo;PRK;1;12
Macrocephalon maleo;PRT;1;12
Macrocephalon maleo;RUS;1;12
Macrocephalon maleo;RWA;1;12
Macrocephalon maleo;SGP;1;12
Macrocephalon maleo;THA;1;12
Macrocephalon maleo;TUR;1;12
Macrocephalon maleo;TZA;1;12
Macrocephalon maleo;VNM;1;12
Macrocephalon maleo;ZAF;1;12
Macrotis lagotis;AUS;29;64
Macrotis lagotis;BRA;2;64
Macrotis lagotis;CAN;2;64
Macrotis lagotis;CHN;1;64
Macrotis lagotis;ESP;1;64
Macrotis lagotis;FRA;1;64
Macrotis lagotis;GBR;1;64
Macrotis lagotis;MEX;1;64
Macrotis lagotis;NZL;1;64
Macrotis lagotis;SGP;1;64
Macrotis lagotis;USA;1;64
Malacochersus tornieri;KEN;11;25
Malacochersus tornieri;TZA;11;25
Malacochersus tornieri;GBR;4;25
Malacochersus tornieri;JPN;4;25
Malacochersus tornieri;ZMB;4;25
Malacochersus tornieri;CHN;3;25
Malacochersus tornieri;DEU;3;25
Malacochersus tornieri;MDG;3;25
Malacochersus tornieri;MEX;3;25
Malacochersus tornieri;CAN;2;25
Malacochersus tornieri;CHE;2;25
Malacochersus tornieri;CMR;2;25
Malacochersus tornieri;GIN;2;25
Malacochersus tornieri;MRT;2;25
Malacochersus tornieri;USA;2;25
Malacochersus tornieri;AUS;1;25
Malacochersus tornieri;BGD;1;25
Malacochersus tornieri;COG;1;25
Malacochersus tornieri;DNK;1;25
Malacochersus tornieri;GAB;1;25
Malacochersus tornieri;GHA;1;25
Malacochersus tornieri;HUN;1;25
Malacochersus tornieri;IND;1;25
Malacochersus tornieri;ITA;1;25
Malacochersus tornieri;KHM;1;25
Malacochersus tornieri;NOR;1;25
Malacochersus tornieri;ROU;1;25
Malacochersus tornieri;SGP;1;25
Malacochersus tornieri;SWE;1;25
Malacochersus tornieri;ZAF;1;25
Mandrillus leucophaeus;BGR;1;8
Mandrillus leucophaeus;BWA;1;8
Mandrillus leucophaeus;CAN;1;8
Mandrillus leucophaeus;ROU;1;8
Mandrillus leucophaeus;SWZ;1;8
Mandrillus leucophaeus;ZAF;1;8
Mandrillus leucophaeus;ZWE;1;8
Mandrillus sphinx;FRA;5;20
Mandrillus sphinx;GAB;5;20
Mandrillus sphinx;USA;4;20
Mandrillus sphinx;CMR;2;20
Mandrillus sphinx;COG;2;20
Mandrillus sphinx;AUS;1;20
Mandrillus sphinx;GBR;1;20
Mandrillus sphinx;ZAF;1;20
Manis crassicaudata;CHN;38;61
Manis crassicaudata;IND;28;61
Manis crassicaudata;VNM;27;61
Manis crassicaudata;MMR;14;61
Manis crassicaudata;PAK;9;61
Manis crassicaudata;NPL;6;61
Manis crassicaudata;IDN;5;61
Manis crassicaudata;MYS;5;61
Manis crassicaudata;THA;5;61
Manis crassicaudata;USA;5;61
Manis crassicaudata;BGD;4;61
Manis crassicaudata;LKA;4;61
Manis crassicaudata;BTN;3;61
Manis crassicaudata;GBR;3;61
Manis crassicaudata;ZAF;3;61
Manis crassicaudata;GHA;2;61
Manis crassicaudata;LAO;2;61
Manis crassicaudata;SGP;2;61
Manis crassicaudata;ZWE;2;61
Manis crassicaudata;AUT;1;61
Manis crassicaudata;BWA;1;61
Manis crassicaudata;CHE;1;61
Manis crassicaudata;CMR;1;61
Manis crassicaudata;COG;1;61
Manis crassicaudata;DEU;1;61
Manis crassicaudata;GIN;1;61
Manis crassicaudata;KHM;1;61
Manis crassicaudata;KOR;1;61
Manis crassicaudata;PHL;1;61
Manis crassicaudata;RWA;1;61
Manis crassicaudata;ZMB;1;61
Manis culionensis;CHN;20;35
Manis culionensis;PHL;17;35
Manis culionensis;VNM;16;35
Manis culionensis;MYS;8;35
Manis culionensis;IDN;7;35
Manis culionensis;IND;5;35
Manis culionensis;KHM;5;35
Manis culionensis;THA;5;35
Manis culionensis;COG;4;35
Manis culionensis;LAO;4;35
Manis culionensis;MMR;4;35
Manis culionensis;BGD;3;35
Manis culionensis;USA;3;35
Manis culionensis;ZAF;3;35
Manis culionensis;CMR;2;35
Manis culionensis;ETH;2;35
Manis culionensis;GAB;2;35
Manis culionensis;KEN;2;35
Manis culionensis;MDG;2;35
Manis culionensis;NPL;2;35
Manis culionensis;SGP;2;35
Manis culionensis;TWN;2;35
Manis culionensis;AUS;1;35
Manis culionensis;BEL;1;35
Manis culionensis;BOL;1;35
Manis culionensis;BRA;1;35
Manis culionensis;BWA;1;35
Manis culionensis;CHE;1;35
Manis culionensis;COL;1;35
Manis culionensis;FRA;1;35
Manis culionensis;ITA;1;35
Manis culionensis;LKA;1;35
Manis culionensis;MAR;1;35
Manis culionensis;MEX;1;35
Manis culionensis;TZA;1;35
Manis culionensis;UKR;1;35
Manis gigantea;CHN;25;56
Manis gigantea;VNM;17;56
Manis gigantea;ZAF;12;56
Manis gigantea;CMR;9;56
Manis gigantea;GAB;9;56
Manis gigantea;SGP;9;56
Manis gigantea;COG;8;56
Manis gigantea;TZA;8;56
Manis gigantea;GHA;7;56
Manis gigantea;IND;6;56
Manis gigantea;KEN;6;56
Manis gigantea;GBR;5;56
Manis gigantea;MYS;5;56
Manis gigantea;ZWE;5;56
Manis gigantea;IDN;4;56
Manis gigantea;USA;4;56
Manis gigantea;PHL;3;56
Manis gigantea;THA;3;56
Manis gigantea;ISR;2;56
Manis gigantea;JPN;2;56
Manis gigantea;MDG;2;56
Manis gigantea;MMR;2;56
Manis gigantea;PRK;2;56
Manis gigantea;RWA;2;56
Manis gigantea;AUS;1;56
Manis gigantea;BDI;1;56
Manis gigantea;BRA;1;56
Manis gigantea;BRN;1;56
Manis gigantea;CAF;1;56
Manis gigantea;COD;1;56
Manis gigantea;CRI;1;56
Manis gigantea;ESP;1;56
Manis gigantea;GEO;1;56
Manis gigantea;GIN;1;56
Manis gigantea;MEX;1;56
Manis gigantea;PSE;1;56
Manis gigantea;RUS;1;56
Manis gigantea;TCD;1;56
Manis javanica;CHN;26;51
Manis javanica;VNM;17;51
Manis javanica;MYS;11;51
Manis javanica;SGP;10;51
Manis javanica;IDN;9;51
Manis javanica;USA;8;51
Manis javanica;IND;7;51
Manis javanica;THA;7;51
Manis javanica;KHM;5;51
Manis javanica;ZAF;5;51
Manis javanica;LAO;4;51
Manis javanica;PAK;4;51
Manis javanica;CMR;3;51
Manis javanica;GBR;3;51
Manis javanica;MMR;3;51
Manis javanica;ZWE;3;51
Manis javanica;AUS;2;51
Manis javanica;BRN;2;51
Manis javanica;GHA;2;51
Manis javanica;GIN;2;51
Manis javanica;JPN;2;51
Manis javanica;KEN;2;51
Manis javanica;NPL;2;51
Manis javanica;PHL;2;51
Manis javanica;ARG;1;51
Manis javanica;BRA;1;51
Manis javanica;COG;1;51
Manis javanica;DEU;1;51
Manis javanica;EGY;1;51
Manis javanica;ESP;1;51
Manis javanica;FRA;1;51
Manis javanica;IRQ;1;51
Manis javanica;KOR;1;51
Manis javanica;LBN;1;51
Manis javanica;POL;1;51
Manis javanica;PRK;1;51
Manis javanica;PRT;1;51
Manis javanica;RUS;1;51
Manis javanica;SAU;1;51
Manis javanica;TUR;1;51
Manis pentadactyla;CHN;24;30
Manis pentadactyla;VNM;13;30
Manis pentadactyla;IDN;5;30
Manis pentadactyla;USA;5;30
Manis pentadactyla;KHM;3;30
Manis pentadactyla;LAO;3;30
Manis pentadactyla;NPL;3;30
Manis pentadactyla;SGP;3;30
Manis pentadactyla;THA;3;30
Manis pentadactyla;AUS;2;30
Manis pentadactyla;BGD;2;30
Manis pentadactyla;TWN;2;30
Manis pentadactyla;ZWE;2;30
Manis pentadactyla;CAF;1;30
Manis pentadactyla;COD;1;30
Manis pentadactyla;GAB;1;30
Manis pentadactyla;GBR;1;30
Manis pentadactyla;GIN;1;30
Manis pentadactyla;IND;1;30
Manis pentadactyla;KOR;1;30
Manis pentadactyla;MEX;1;30
Manis pentadactyla;MMR;1;30
Manis pentadactyla;MYS;1;30
Manis pentadactyla;TZA;1;30
Manis temminckii;CHN;37;62
Manis temminckii;VNM;15;62
Manis temminckii;ZAF;13;62
Manis temminckii;GBR;9;62
Manis temminckii;USA;8;62
Manis temminckii;ZWE;8;62
Manis temminckii;AUS;7;62
Manis temminckii;IND;7;62
Manis temminckii;MEX;5;62
Manis temminckii;FRA;4;62
Manis temminckii;KEN;4;62
Manis temminckii;MMR;4;62
Manis temminckii;BGR;3;62
Manis temminckii;CAN;3;62
Manis temminckii;CMR;3;62
Manis temminckii;ESP;3;62
Manis temminckii;GHA;3;62
Manis temminckii;IDN;3;62
Manis temminckii;JPN;3;62
Manis temminckii;NOR;3;62
Manis temminckii;PHL;3;62
Manis temminckii;SGP;3;62
Manis temminckii;BTN;2;62
Manis temminckii;DEU;2;62
Manis temminckii;GIN;2;62
Manis temminckii;HUN;2;62
Manis temminckii;LAO;2;62
Manis temminckii;MYS;2;62
Manis temminckii;NZL;2;62
Manis temminckii;TCD;2;62
Manis temminckii;AUT;1;62
Manis temminckii;BEL;1;62
Manis temminckii;ETH;1;62
Manis temminckii;GAB;1;62
Manis temminckii;IRL;1;62
Manis temminckii;ITA;1;62
Manis temminckii;JAM;1;62
Manis temminckii;NPL;1;62
Manis temminckii;RWA;1;62
Manis temminckii;THA;1;62
Manis temminckii;TZA;1;62
Manis temminckii;ZMB;1;62
Manis tetradactyla;CHN;11;22
Manis tetradactyla;IDN;6;22
Manis tetradactyla;VNM;6;22
Manis tetradactyla;CMR;3;22
Manis tetradactyla;GBR;3;22
Manis tetradactyla;SGP;3;22
Manis tetradactyla;ZAF;3;22
Manis tetradactyla;BRA;2;22
Manis tetradactyla;CAN;2;22
Manis tetradactyla;COG;2;22
Manis tetradactyla;FRA;2;22
Manis tetradactyla;GHA;2;22
Manis tetradactyla;IND;2;22
Manis tetradactyla;PHL;2;22
Manis tetradactyla;THA;2;22
Manis tetradactyla;AUS;1;22
Manis tetradactyla;CAF;1;22
Manis tetradactyla;CHL;1;22
Manis tetradactyla;COD;1;22
Manis tetradactyla;FIN;1;22
Manis tetradactyla;GAB;1;22
Manis tetradactyla;ITA;1;22
Manis tetradactyla;KEN;1;22
Manis tetradactyla;LAO;1;22
Manis tetradactyla;LKA;1;22
Manis tetradactyla;MDG;1;22
Manis tetradactyla;MYS;1;22
Manis tetradactyla;NZL;1;22
Manis tetradactyla;PLW;1;22
Manis tetradactyla;SWE;1;22
Manis tetradactyla;USA;1;22
Manis tetradactyla;ZMB;1;22
Manis tricuspis;CHN;22;42
Manis tricuspis;VNM;14;42
Manis tricuspis;USA;7;42
Manis tricuspis;MYS;6;42
Manis tricuspis;THA;6;42
Manis tricuspis;ZAF;6;42
Manis tricuspis;MEX;5;42
Manis tricuspis;MMR;5;42
Manis tricuspis;COG;4;42
Manis tricuspis;COL;4;42
Manis tricuspis;IDN;4;42
Manis tricuspis;KEN;4;42
Manis tricuspis;CAN;3;42
Manis tricuspis;CMR;3;42
Manis tricuspis;ESP;3;42
Manis tricuspis;MAR;3;42
Manis tricuspis;ARG;2;42
Manis tricuspis;CIV;2;42
Manis tricuspis;COD;2;42
Manis tricuspis;DEU;2;42
Manis tricuspis;DZA;2;42
Manis tricuspis;GAB;2;42
Manis tricuspis;IND;2;42
Manis tricuspis;KAZ;2;42
Manis tricuspis;NPL;2;42
Manis tricuspis;PRT;2;42
Manis tricuspis;SGP;2;42
Manis tricuspis;AFG;1;42
Manis tricuspis;AUS;1;42
Manis tricuspis;BEN;1;42
Manis tricuspis;CAF;1;42
Manis tricuspis;ETH;1;42
Manis tricuspis;GBR;1;42
Manis tricuspis;GEO;1;42
Manis tricuspis;GHA;1;42
Manis tricuspis;GIN;1;42
Manis tricuspis;IRL;1;42
Manis tricuspis;ITA;1;42
Manis tricuspis;JAM;1;42
Manis tricuspis;KHM;1;42
Manis tricuspis;LAO;1;42
Manis tricuspis;LKA;1;42
Manis tricuspis;MDG;1;42
Manis tricuspis;PAK;1;42
Manis tricuspis;PER;1;42
Manis tricuspis;PHL;1;42
Manis tricuspis;POL;1;42
Manis tricuspis;ROU;1;42
Manis tricuspis;TUR;1;42
Manis tricuspis;TZA;1;42
Manis tricuspis;ZWE;1;42
Mauremys annamensis;VNM;2;3
Megaptera novaeangliae;MEX;6;52
Megaptera novaeangliae;USA;4;52
Megaptera novaeangliae;CAN;3;52
Megaptera novaeangliae;NZL;3;52
Megaptera novaeangliae;ZAF;2;52
Megaptera novaeangliae;AUS;1;52
Megaptera novaeangliae;CHL;1;52
Megaptera novaeangliae;COL;1;52
Megaptera novaeangliae;FRA;1;52
Megaptera novaeangliae;IND;1;52
Megaptera novaeangliae;JPN;1;52
Megaptera novaeangliae;LKA;1;52
Megaptera novaeangliae;MDG;1;52
Megaptera novaeangliae;MMR;1;52
Megaptera novaeangliae;NLD;1;52
Megaptera novaeangliae;PER;1;52
Megaptera novaeangliae;RUS;1;52
Melanochelys tricarinata;IND;2;2
Melanochelys tricarinata;BGD;1;2
Melanosuchus niger;BRA;16;30
Melanosuchus niger;PER;10;30
Melanosuchus niger;USA;8;30
Melanosuchus niger;BOL;5;30
Melanosuchus niger;COL;5;30
Melanosuchus niger;GBR;4;30
Melanosuchus niger;AUS;3;30
Melanosuchus niger;IND;3;30
Melanosuchus niger;NZL;3;30
Melanosuchus niger;ARG;2;30
Melanosuchus niger;COG;2;30
Melanosuchus niger;MEX;2;30
Melanosuchus niger;BRB;1;30
Melanosuchus niger;CAN;1;30
Melanosuchus niger;CHL;1;30
Melanosuchus niger;CHN;1;30
Melanosuchus niger;ESP;1;30
Melanosuchus niger;IDN;1;30
Melanosuchus niger;LAO;1;30
Melanosuchus niger;MDG;1;30
Melanosuchus niger;MYS;1;30
Melanosuchus niger;PHL;1;30
Melanosuchus niger;VNM;1;30
Melanosuchus niger;ZMB;1;30
Melursus ursinus;IND;23;35
Melursus ursinus;LKA;13;35
Melursus ursinus;NPL;8;35
Melursus ursinus;USA;4;35
Melursus ursinus;BGD;3;35
Melursus ursinus;BTN;2;35
Melursus ursinus;GBR;2;35
Melursus ursinus;KEN;2;35
Melursus ursinus;BRA;1;35
Melursus ursinus;CHN;1;35
Melursus ursinus;DEU;1;35
Melursus ursinus;PAK;1;35
Melursus ursinus;PER;1;35
Melursus ursinus;TZA;1;35
Melursus ursinus;ZAF;1;35
Microcebus berthae;MDG;14;15
Microcebus berthae;BRA;3;15
Microcebus berthae;CAN;3;15
Microcebus berthae;CHN;3;15
Microcebus berthae;GBR;2;15
Microcebus berthae;IDN;2;15
Microcebus berthae;MEX;2;15
Microcebus berthae;PER;2;15
Microcebus berthae;USA;2;15
Microcebus berthae;AFG;1;15
Microcebus berthae;BOL;1;15
Microcebus berthae;BRB;1;15
Microcebus berthae;COG;1;15
Microcebus berthae;COL;1;15
Microcebus berthae;CUB;1;15
Microcebus berthae;IND;1;15
Microcebus berthae;ISR;1;15
Microcebus berthae;MMR;1;15
Microcebus berthae;PAK;1;15
Microcebus berthae;THA;1;15
Microcebus berthae;TZA;1;15
Microcebus berthae;VNM;1;15
Microcebus berthae;ZAF;1;15
Microcebus gerpi;MDG;3;3
Microcebus gerpi;VNM;2;3
Microcebus gerpi;AUS;1;3
Microcebus gerpi;BRA;1;3
Microcebus gerpi;CHN;1;3
Microcebus gerpi;CMR;1;3
Microcebus gerpi;COL;1;3
Microcebus gerpi;DEU;1;3
Microcebus gerpi;IDN;1;3
Microcebus gerpi;MYS;1;3
Microcebus gerpi;PER;1;3
Microcebus gerpi;USA;1;3
Microcebus marohita;MDG;2;2
Microcebus marohita;USA;1;2
Microcebus murinus;MDG;9;15
Microcebus murinus;CHN;3;15
Microcebus murinus;AUS;2;15
Microcebus murinus;NZL;2;15
Microcebus murinus;USA;2;15
Microcebus murinus;VNM;2;15
Microcebus murinus;BRA;1;15
Microcebus murinus;CAN;1;15
Microcebus murinus;COL;1;15
Microcebus murinus;GBR;1;15
Microcebus murinus;KHM;1;15
Microcebus murinus;LAO;1;15
Microcebus murinus;MMR;1;15
Microcebus murinus;THA;1;15
Microcebus murinus;ZAF;1;15
Microcebus myoxinus;MDG;2;3
Microcebus myoxinus;CAN;1;3
Microcebus myoxinus;CHN;1;3
Microcebus ravelobensis;IND;1;2
Microcebus ravelobensis;MDG;1;2
Microcebus ravelobensis;USA;1;2
Microcebus ravelobensis;ZAF;1;2
Microcebus rufus;MDG;3;3
Microcebus rufus;CHN;1;3
Microcebus rufus;ISR;1;3
Microcebus rufus;JPN;1;3
Microcebus rufus;VNM;1;3
Mitu mitu;BRA;7;10
Mitu mitu;PER;6;10
Mitu mitu;USA;2;10
Mitu mitu;CHN;1;10
Mitu mitu;COG;1;10
Mitu mitu;CRI;1;10
Mitu mitu;IDN;1;10
Mitu mitu;IRN;1;10
Mitu mitu;MYS;1;10
Mitu mitu;TZA;1;10
Monachus monachus;GRC;15;39
Monachus monachus;TUR;5;39
Monachus monachus;USA;4;39
Monachus monachus;HRV;3;39
Monachus monachus;MRT;3;39
Monachus monachus;ESP;2;39
Monachus monachus;ITA;2;39
Monachus monachus;ALB;1;39
Monachus monachus;BGR;1;39
Monachus monachus;BWA;1;39
Monachus monachus;CHE;1;39
Monachus monachus;CHN;1;39
Monachus monachus;DEU;1;39
Monachus monachus;EGY;1;39
Monachus monachus;GAB;1;39
Monachus monachus;ISR;1;39
Monachus monachus;LBN;1;39
Monachus monachus;MAR;1;39
Monachus monachus;MNE;1;39
Monachus monachus;NOR;1;39
Monachus monachus;SWE;1;39
Monachus monachus;ZWE;1;39
Monachus schauinslandi;USA;3;52
Monachus schauinslandi;GEO;1;52
Monachus tropicalis;USA;7;24
Monachus tropicalis;AUS;3;24
Monachus tropicalis;NZL;3;24
Monachus tropicalis;PRI;3;24
Monachus tropicalis;ZAF;3;24
Monachus tropicalis;CHN;2;24
Monachus tropicalis;ARG;1;24
Monachus tropicalis;CUB;1;24
Monachus tropicalis;ESP;1;24
Monachus tropicalis;FRA;1;24
Monachus tropicalis;IDN;1;24
Monachus tropicalis;MEX;1;24
Monachus tropicalis;NLD;1;24
Monachus tropicalis;RUS;1;24
Monachus tropicalis;TUR;1;24
Morenia ocellata;MMR;4;8
Morenia ocellata;GBR;3;8
Morenia ocellata;AUS;2;8
Morenia ocellata;USA;2;8
Morenia ocellata;AUT;1;8
Morenia ocellata;BOL;1;8
Morenia ocellata;CHN;1;8
Morenia ocellata;MYS;1;8
Morenia ocellata;PAK;1;8
Morenia ocellata;RUS;1;8
Morenia ocellata;SGP;1;8
Morenia ocellata;TWN;1;8
Morenia ocellata;VNM;1;8
Moschus chrysogaster;BTN;7;20
Moschus chrysogaster;CHN;6;20
Moschus chrysogaster;IND;6;20
Moschus chrysogaster;AFG;4;20
Moschus chrysogaster;BRA;2;20
Moschus chrysogaster;GBR;2;20
Moschus chrysogaster;IDN;2;20
Moschus chrysogaster;KEN;2;20
Moschus chrysogaster;MMR;2;20
Moschus chrysogaster;NPL;2;20
Moschus chrysogaster;PAK;2;20
Moschus chrysogaster;USA;2;20
Moschus chrysogaster;ZAF;2;20
Moschus chrysogaster;BGD;1;20
Moschus chrysogaster;CAN;1;20
Moschus chrysogaster;FRA;1;20
Moschus chrysogaster;PRK;1;20
Moschus chrysogaster;RUS;1;20
Moschus chrysogaster;VNM;1;20
Moschus cupreus;AFG;5;7
Moschus cupreus;IND;2;7
Moschus cupreus;PAK;2;7
Moschus cupreus;ARG;1;7
Moschus cupreus;AUS;1;7
Moschus cupreus;CHL;1;7
Moschus cupreus;CHN;1;7
Moschus cupreus;CRI;1;7
Moschus cupreus;GBR;1;7
Moschus cupreus;KAZ;1;7
Moschus cupreus;MMR;1;7
Moschus cupreus;PRK;1;7
Moschus cupreus;RUS;1;7
Moschus cupreus;SVN;1;7
Moschus cupreus;USA;1;7
Moschus fuscus;AUS;1;2
Moschus fuscus;CHN;1;2
Moschus fuscus;MMR;1;2
Moschus fuscus;NPL;1;2
Moschus fuscus;SGP;1;2
Muntiacus crinifrons;CHN;2;2
Muntiacus crinifrons;BGD;1;2
Muntiacus crinifrons;DEU;1;2
Muntiacus crinifrons;IND;1;2
Muntiacus crinifrons;LAO;1;2
Muntiacus crinifrons;LKA;1;2
Muntiacus crinifrons;MMR;1;2
Muntiacus crinifrons;MYS;1;2
Muntiacus crinifrons;NPL;1;2
Muntiacus crinifrons;PAK;1;2
Muntiacus crinifrons;THA;1;2
Muntiacus crinifrons;VNM;1;2
Mustela nigripes;USA;9;32
Mustela nigripes;MEX;7;32
Mustela nigripes;CAN;5;32
Mustela nigripes;GEO;1;32
Mycteria cinerea;SGP;6;10
Mycteria cinerea;MYS;5;10
Mycteria cinerea;IDN;2;10
Mycteria cinerea;THA;2;10
Mycteria cinerea;BRN;1;10
Mycteria cinerea;IND;1;10
Mycteria cinerea;KHM;1;10
Mycteria cinerea;USA;1;10
Mycteria cinerea;VNM;1;10
Naemorhedus baileyi;IND;2;5
Naemorhedus baileyi;CHN;1;5
Naemorhedus baileyi;MMR;1;5
Naemorhedus baileyi;NPL;1;5
Naemorhedus caudatus;CHN;1;2
Naemorhedus caudatus;IND;1;2
Naemorhedus caudatus;IRN;1;2
Naemorhedus caudatus;IRQ;1;2
Naemorhedus caudatus;PRK;1;2
Naemorhedus caudatus;RUS;1;2
Naemorhedus goral;IND;4;16
Naemorhedus goral;GBR;1;16
Naemorhedus goral;NPL;1;16
Naemorhedus goral;USA;1;16
Naemorhedus goral;ZAF;1;16
Nanger dama;TCD;7;39
Nanger dama;CHN;5;39
Nanger dama;USA;4;39
Nanger dama;KEN;3;39
Nanger dama;TZA;3;39
Nanger dama;ZAF;3;39
Nanger dama;ARE;2;39
Nanger dama;CAN;2;39
Nanger dama;DEU;2;39
Nanger dama;FRA;2;39
Nanger dama;GBR;2;39
Nanger dama;TUN;2;39
Nanger dama;ZWE;2;39
Nanger dama;BEL;1;39
Nanger dama;BRA;1;39
Nanger dama;BRN;1;39
Nanger dama;CHL;1;39
Nanger dama;COG;1;39
Nanger dama;COL;1;39
Nanger dama;FIN;1;39
Nanger dama;GAB;1;39
Nanger dama;IDN;1;39
Nanger dama;IND;1;39
Nanger dama;ISR;1;39
Nanger dama;JOR;1;39
Nanger dama;JPN;1;39
Nanger dama;KAZ;1;39
Nanger dama;MDG;1;39
Nanger dama;MKD;1;39
Nanger dama;MYS;1;39
Nanger dama;NLD;1;39
Nanger dama;OMN;1;39
Nanger dama;PER;1;39
Nanger dama;PRT;1;39
Nanger dama;ZMB;1;39
Nasalis larvatus;IDN;16;45
Nasalis larvatus;MYS;15;45
Nasalis larvatus;AUS;6;45
Nasalis larvatus;BRN;5;45
Nasalis larvatus;CHN;5;45
Nasalis larvatus;NZL;4;45
Nasalis larvatus;GBR;3;45
Nasalis larvatus;IND;3;45
Nasalis larvatus;JPN;3;45
Nasalis larvatus;SGP;3;45
Nasalis larvatus;CAN;2;45
Nasalis larvatus;BEL;1;45
Nasalis larvatus;BGD;1;45
Nasalis larvatus;BRA;1;45
Nasalis larvatus;COD;1;45
Nasalis larvatus;CRI;1;45
Nasalis larvatus;IRL;1;45
Nasalis larvatus;ISL;1;45
Nasalis larvatus;KEN;1;45
Nasalis larvatus;KOR;1;45
Nasalis larvatus;LKA;1;45
Nasalis larvatus;MDG;1;45
Nasalis larvatus;NOR;1;45
Nasalis larvatus;NPL;1;45
Nasalis larvatus;PER;1;45
Nasalis larvatus;ROU;1;45
Nasalis larvatus;RUS;1;45
Nasalis larvatus;SVK;1;45
Nasalis larvatus;THA;1;45
Nasalis larvatus;UKR;1;45
Nasalis larvatus;USA;1;45
Nasalis larvatus;ZMB;1;45
Natator depressus;AUS;10;19
Natator depressus;GIN;1;19
Natator depressus;USA;1;19
Nectophrynoides asperginis;TZA;24;29
Nectophrynoides asperginis;USA;11;29
Nectophrynoides asperginis;AUS;9;29
Nectophrynoides asperginis;CHN;7;29
Nectophrynoides asperginis;IND;7;29
Nectophrynoides asperginis;BRA;6;29
Nectophrynoides asperginis;DEU;6;29
Nectophrynoides asperginis;ZAF;5;29
Nectophrynoides asperginis;COL;4;29
Nectophrynoides asperginis;PAK;4;29
Nectophrynoides asperginis;VNM;4;29
Nectophrynoides asperginis;CAN;3;29
Nectophrynoides asperginis;ESP;3;29
Nectophrynoides asperginis;GBR;3;29
Nectophrynoides asperginis;IDN;3;29
Nectophrynoides asperginis;JPN;3;29
Nectophrynoides asperginis;LKA;3;29
Nectophrynoides asperginis;MDG;3;29
Nectophrynoides asperginis;MEX;3;29
Nectophrynoides asperginis;MMR;3;29
Nectophrynoides asperginis;RUS;3;29
Nectophrynoides asperginis;TUR;3;29
Nectophrynoides asperginis;BOL;2;29
Nectophrynoides asperginis;CMR;2;29
Nectophrynoides asperginis;COG;2;29
Nectophrynoides asperginis;CRI;2;29
Nectophrynoides asperginis;ETH;2;29
Nectophrynoides asperginis;FRA;2;29
Nectophrynoides asperginis;IRN;2;29
Nectophrynoides asperginis;IRQ;2;29
Nectophrynoides asperginis;ISR;2;29
Nectophrynoides asperginis;KHM;2;29
Nectophrynoides asperginis;LAO;2;29
Nectophrynoides asperginis;MYS;2;29
Nectophrynoides asperginis;NZL;2;29
Nectophrynoides asperginis;SDN;2;29
Nectophrynoides asperginis;ARG;1;29
Nectophrynoides asperginis;BLZ;1;29
Nectophrynoides asperginis;GEO;1;29
Nectophrynoides asperginis;IRL;1;29
Nectophrynoides asperginis;KEN;1;29
Nectophrynoides asperginis;KOR;1;29
Nectophrynoides asperginis;MDV;1;29
Nectophrynoides asperginis;NLD;1;29
Nectophrynoides asperginis;PER;1;29
Nectophrynoides asperginis;PHL;1;29
Nectophrynoides asperginis;PRT;1;29
Nectophrynoides asperginis;SGP;1;29
Nectophrynoides asperginis;TCD;1;29
Nectophrynoides asperginis;THA;1;29
Nectophrynoides asperginis;ZMB;1;29
Nectophrynoides poyntoni;TZA;1;1
Neofelis diardi;IDN;14;68
Neofelis diardi;MYS;14;68
Neofelis diardi;CHN;10;68
Neofelis diardi;THA;8;68
Neofelis diardi;USA;8;68
Neofelis diardi;NPL;6;68
Neofelis diardi;IND;5;68
Neofelis diardi;TWN;5;68
Neofelis diardi;DNK;3;68
Neofelis diardi;BRN;2;68
Neofelis diardi;GBR;2;68
Neofelis diardi;MMR;2;68
Neofelis diardi;AFG;1;68
Neofelis diardi;ARG;1;68
Neofelis diardi;AUS;1;68
