scientific_name;Countries;mentions_country;sharecount;article_cnt;gl_hits;Charisma;Kingdom;Class;Order;Family;Genus;Species;Listing;NativeDistributionFullNames;Extinct_Distribution
Acipenser sturio;china;6;8133.0;43;96400;0;Animalia;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;sturio;I;Albania,Algeria,Belgium,Bulgaria,Croatia,Estonia,France,Georgia,Germany,Greece,Iceland,Ireland,Italy,Latvia,Lithuania,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,Serbia,Spain,Sweden,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland;Czech Republic,Denmark
Acipenser sturio;russia;5;8133.0;43;96400;0;Animalia;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;sturio;I;Albania,Algeria,Belgium,Bulgaria,Croatia,Estonia,France,Georgia,Germany,Greece,Iceland,Ireland,Italy,Latvia,Lithuania,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,Serbia,Spain,Sweden,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland;Czech Republic,Denmark
Acipenser sturio;canada;4;8133.0;43;96400;0;Animalia;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;sturio;I;Albania,Algeria,Belgium,Bulgaria,Croatia,Estonia,France,Georgia,Germany,Greece,Iceland,Ireland,Italy,Latvia,Lithuania,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,Serbia,Spain,Sweden,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland;Czech Republic,Denmark
Acipenser sturio;bulgaria;3;8133.0;43;96400;0;Animalia;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;sturio;I;Albania,Algeria,Belgium,Bulgaria,Croatia,Estonia,France,Georgia,Germany,Greece,Iceland,Ireland,Italy,Latvia,Lithuania,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,Serbia,Spain,Sweden,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland;Czech Republic,Denmark
Acipenser sturio;germany;3;8133.0;43;96400;0;Animalia;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;sturio;I;Albania,Algeria,Belgium,Bulgaria,Croatia,Estonia,France,Georgia,Germany,Greece,Iceland,Ireland,Italy,Latvia,Lithuania,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,Serbia,Spain,Sweden,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland;Czech Republic,Denmark
Acipenser sturio;spain;3;8133.0;43;96400;0;Animalia;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;sturio;I;Albania,Algeria,Belgium,Bulgaria,Croatia,Estonia,France,Georgia,Germany,Greece,Iceland,Ireland,Italy,Latvia,Lithuania,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,Serbia,Spain,Sweden,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland;Czech Republic,Denmark
Acipenser sturio;hungary;2;8133.0;43;96400;0;Animalia;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;sturio;I;Albania,Algeria,Belgium,Bulgaria,Croatia,Estonia,France,Georgia,Germany,Greece,Iceland,Ireland,Italy,Latvia,Lithuania,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,Serbia,Spain,Sweden,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland;Czech Republic,Denmark
Acipenser sturio;iran;2;8133.0;43;96400;0;Animalia;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;sturio;I;Albania,Algeria,Belgium,Bulgaria,Croatia,Estonia,France,Georgia,Germany,Greece,Iceland,Ireland,Italy,Latvia,Lithuania,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,Serbia,Spain,Sweden,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland;Czech Republic,Denmark
Acipenser sturio;netherlands;2;8133.0;43;96400;0;Animalia;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;sturio;I;Albania,Algeria,Belgium,Bulgaria,Croatia,Estonia,France,Georgia,Germany,Greece,Iceland,Ireland,Italy,Latvia,Lithuania,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,Serbia,Spain,Sweden,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland;Czech Republic,Denmark
Acipenser sturio;poland;2;8133.0;43;96400;0;Animalia;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;sturio;I;Albania,Algeria,Belgium,Bulgaria,Croatia,Estonia,France,Georgia,Germany,Greece,Iceland,Ireland,Italy,Latvia,Lithuania,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,Serbia,Spain,Sweden,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland;Czech Republic,Denmark
Acipenser sturio;azerbaijan;1;8133.0;43;96400;0;Animalia;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;sturio;I;Albania,Algeria,Belgium,Bulgaria,Croatia,Estonia,France,Georgia,Germany,Greece,Iceland,Ireland,Italy,Latvia,Lithuania,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,Serbia,Spain,Sweden,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland;Czech Republic,Denmark
Acipenser sturio;bahamas;1;8133.0;43;96400;0;Animalia;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;sturio;I;Albania,Algeria,Belgium,Bulgaria,Croatia,Estonia,France,Georgia,Germany,Greece,Iceland,Ireland,Italy,Latvia,Lithuania,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,Serbia,Spain,Sweden,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland;Czech Republic,Denmark
Acipenser sturio;croatia;1;8133.0;43;96400;0;Animalia;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;sturio;I;Albania,Algeria,Belgium,Bulgaria,Croatia,Estonia,France,Georgia,Germany,Greece,Iceland,Ireland,Italy,Latvia,Lithuania,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,Serbia,Spain,Sweden,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland;Czech Republic,Denmark
Acipenser sturio;japan;1;8133.0;43;96400;0;Animalia;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;sturio;I;Albania,Algeria,Belgium,Bulgaria,Croatia,Estonia,France,Georgia,Germany,Greece,Iceland,Ireland,Italy,Latvia,Lithuania,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,Serbia,Spain,Sweden,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland;Czech Republic,Denmark
Acipenser sturio;kazakhstan;1;8133.0;43;96400;0;Animalia;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;sturio;I;Albania,Algeria,Belgium,Bulgaria,Croatia,Estonia,France,Georgia,Germany,Greece,Iceland,Ireland,Italy,Latvia,Lithuania,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,Serbia,Spain,Sweden,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland;Czech Republic,Denmark
Acipenser sturio;latvia;1;8133.0;43;96400;0;Animalia;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;sturio;I;Albania,Algeria,Belgium,Bulgaria,Croatia,Estonia,France,Georgia,Germany,Greece,Iceland,Ireland,Italy,Latvia,Lithuania,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,Serbia,Spain,Sweden,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland;Czech Republic,Denmark
Acipenser sturio;norway;1;8133.0;43;96400;0;Animalia;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;sturio;I;Albania,Algeria,Belgium,Bulgaria,Croatia,Estonia,France,Georgia,Germany,Greece,Iceland,Ireland,Italy,Latvia,Lithuania,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,Serbia,Spain,Sweden,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland;Czech Republic,Denmark
Acipenser sturio;sweden;1;8133.0;43;96400;0;Animalia;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;sturio;I;Albania,Algeria,Belgium,Bulgaria,Croatia,Estonia,France,Georgia,Germany,Greece,Iceland,Ireland,Italy,Latvia,Lithuania,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,Serbia,Spain,Sweden,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland;Czech Republic,Denmark
Acipenser sturio;ukraine;1;8133.0;43;96400;0;Animalia;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;sturio;I;Albania,Algeria,Belgium,Bulgaria,Croatia,Estonia,France,Georgia,Germany,Greece,Iceland,Ireland,Italy,Latvia,Lithuania,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,Serbia,Spain,Sweden,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland;Czech Republic,Denmark
Acrantophis dumerili;malaysia;2;49.0;6;18100;0;Animalia;Reptilia;Serpentes;Boidae;Acrantophis;dumerili;I;Madagascar;
Acrantophis dumerili;honduras;1;49.0;6;18100;0;Animalia;Reptilia;Serpentes;Boidae;Acrantophis;dumerili;I;Madagascar;
Acrantophis dumerili;vietnam;1;49.0;6;18100;0;Animalia;Reptilia;Serpentes;Boidae;Acrantophis;dumerili;I;Madagascar;
Addax nasomaculatus;niger;18;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;china;6;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;australia;5;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;chad;5;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;libya;5;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;france;3;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;belgium;2;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;nigeria;2;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;rwanda;2;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;uzbekistan;2;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;algeria;1;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;egypt;1;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;india;1;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;japan;1;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;kazakhstan;1;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;mauritania;1;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;morocco;1;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;new zealand;1;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;russia;1;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;spain;1;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Addax nasomaculatus;sudan;1;1582.0;23;73400;0;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;I;Chad,Mali,Mauritania,Niger,Sudan;Algeria,Egypt,Libya,Morocco,Tunisia,Western Sahara
Ailuropoda melanoleuca;china;50;4638.0;28;705000;1;Animalia;Mammalia;Carnivora;Ursidae;Ailuropoda;melanoleuca;I;China;
Ailuropoda melanoleuca;australia;9;4638.0;28;705000;1;Animalia;Mammalia;Carnivora;Ursidae;Ailuropoda;melanoleuca;I;China;
Ailuropoda melanoleuca;brazil;1;4638.0;28;705000;1;Animalia;Mammalia;Carnivora;Ursidae;Ailuropoda;melanoleuca;I;China;
Ailuropoda melanoleuca;canada;1;4638.0;28;705000;1;Animalia;Mammalia;Carnivora;Ursidae;Ailuropoda;melanoleuca;I;China;
Ailuropoda melanoleuca;france;1;4638.0;28;705000;1;Animalia;Mammalia;Carnivora;Ursidae;Ailuropoda;melanoleuca;I;China;
Ailuropoda melanoleuca;japan;1;4638.0;28;705000;1;Animalia;Mammalia;Carnivora;Ursidae;Ailuropoda;melanoleuca;I;China;
Ailuropoda melanoleuca;luxembourg;1;4638.0;28;705000;1;Animalia;Mammalia;Carnivora;Ursidae;Ailuropoda;melanoleuca;I;China;
Ailuropoda melanoleuca;netherlands;1;4638.0;28;705000;1;Animalia;Mammalia;Carnivora;Ursidae;Ailuropoda;melanoleuca;I;China;
Ailuropoda melanoleuca;russia;1;4638.0;28;705000;1;Animalia;Mammalia;Carnivora;Ursidae;Ailuropoda;melanoleuca;I;China;
Ailuropoda melanoleuca;taiwan;1;4638.0;28;705000;1;Animalia;Mammalia;Carnivora;Ursidae;Ailuropoda;melanoleuca;I;China;
Ailurus fulgens;china;34;2815.0;44;416000;1;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;I;Bhutan,China,India,Myanmar,Nepal;
Ailurus fulgens;myanmar;23;2815.0;44;416000;1;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;I;Bhutan,China,India,Myanmar,Nepal;
Ailurus fulgens;india;19;2815.0;44;416000;1;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;I;Bhutan,China,India,Myanmar,Nepal;
Ailurus fulgens;france;3;2815.0;44;416000;1;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;I;Bhutan,China,India,Myanmar,Nepal;
Ailurus fulgens;hong kong;3;2815.0;44;416000;1;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;I;Bhutan,China,India,Myanmar,Nepal;
Ailurus fulgens;bhutan;2;2815.0;44;416000;1;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;I;Bhutan,China,India,Myanmar,Nepal;
Ailurus fulgens;russia;2;2815.0;44;416000;1;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;I;Bhutan,China,India,Myanmar,Nepal;
Ailurus fulgens;brazil;1;2815.0;44;416000;1;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;I;Bhutan,China,India,Myanmar,Nepal;
Ailurus fulgens;germany;1;2815.0;44;416000;1;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;I;Bhutan,China,India,Myanmar,Nepal;
Ailurus fulgens;indonesia;1;2815.0;44;416000;1;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;I;Bhutan,China,India,Myanmar,Nepal;
Ailurus fulgens;ireland;1;2815.0;44;416000;1;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;I;Bhutan,China,India,Myanmar,Nepal;
Ailurus fulgens;malaysia;1;2815.0;44;416000;1;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;I;Bhutan,China,India,Myanmar,Nepal;
Ailurus fulgens;mexico;1;2815.0;44;416000;1;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;I;Bhutan,China,India,Myanmar,Nepal;
Ailurus fulgens;vietnam;1;2815.0;44;416000;1;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;I;Bhutan,China,India,Myanmar,Nepal;
Alligator sinensis;china;67;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;vietnam;4;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;australia;3;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;indonesia;3;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;singapore;3;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;france;2;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;india;2;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;italy;2;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;austria;1;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;brazil;1;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;ethiopia;1;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;fiji;1;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;georgia;1;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;haiti;1;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;hong kong;1;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;jamaica;1;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;japan;1;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;kenya;1;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;myanmar;1;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;new zealand;1;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;russia;1;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Alligator sinensis;sri lanka;1;8409.0;33;81300;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;I;China;
Allocebus trichotis;new zealand;3;0.0;3;18300;0;Animalia;Mammalia;Primates;Cheirogaleidae;Allocebus;trichotis;I;Madagascar;
Allocebus trichotis;vietnam;3;0.0;3;18300;0;Animalia;Mammalia;Primates;Cheirogaleidae;Allocebus;trichotis;I;Madagascar;
Allocebus trichotis;china;2;0.0;3;18300;0;Animalia;Mammalia;Primates;Cheirogaleidae;Allocebus;trichotis;I;Madagascar;
Allocebus trichotis;bolivia;1;0.0;3;18300;0;Animalia;Mammalia;Primates;Cheirogaleidae;Allocebus;trichotis;I;Madagascar;
Allocebus trichotis;cambodia;1;0.0;3;18300;0;Animalia;Mammalia;Primates;Cheirogaleidae;Allocebus;trichotis;I;Madagascar;
Allocebus trichotis;indonesia;1;0.0;3;18300;0;Animalia;Mammalia;Primates;Cheirogaleidae;Allocebus;trichotis;I;Madagascar;
Allocebus trichotis;madagascar;1;0.0;3;18300;0;Animalia;Mammalia;Primates;Cheirogaleidae;Allocebus;trichotis;I;Madagascar;
Allocebus trichotis;panama;1;0.0;3;18300;0;Animalia;Mammalia;Primates;Cheirogaleidae;Allocebus;trichotis;I;Madagascar;
Allocebus trichotis;tanzania;1;0.0;3;18300;0;Animalia;Mammalia;Primates;Cheirogaleidae;Allocebus;trichotis;I;Madagascar;
Aloe pillansii;south sudan;2;82.0;1;18900;0;Plantae;;Liliales;Liliaceae;Aloe;pillansii;I;Namibia,South Africa;
Aloe pillansii;madagascar;1;82.0;1;18900;0;Plantae;;Liliales;Liliaceae;Aloe;pillansii;I;Namibia,South Africa;
Aloe pillansii;new zealand;1;82.0;1;18900;0;Plantae;;Liliales;Liliaceae;Aloe;pillansii;I;Namibia,South Africa;
Aloe pillansii;sudan;1;82.0;1;18900;0;Plantae;;Liliales;Liliaceae;Aloe;pillansii;I;Namibia,South Africa;
Aloe pillansii;uganda;1;82.0;1;18900;0;Plantae;;Liliales;Liliaceae;Aloe;pillansii;I;Namibia,South Africa;
Aloe polyphylla;south africa;6;68.0;4;107000;1;Plantae;;Liliales;Liliaceae;Aloe;polyphylla;I;Lesotho;South Africa
Aloe polyphylla;guyana;1;68.0;4;107000;1;Plantae;;Liliales;Liliaceae;Aloe;polyphylla;I;Lesotho;South Africa
Aloe polyphylla;malaysia;1;68.0;4;107000;1;Plantae;;Liliales;Liliaceae;Aloe;polyphylla;I;Lesotho;South Africa
Aloe polyphylla;portugal;1;68.0;4;107000;1;Plantae;;Liliales;Liliaceae;Aloe;polyphylla;I;Lesotho;South Africa
Aloe polyphylla;rwanda;1;68.0;4;107000;1;Plantae;;Liliales;Liliaceae;Aloe;polyphylla;I;Lesotho;South Africa
Alouatta palliata;costa rica;26;827.0;23;143000;1;Animalia;Mammalia;Primates;Atelidae;Alouatta;palliata;I;Colombia,Costa Rica,Ecuador,Guatemala,Honduras,Mexico,Nicaragua,Panama,Peru;El Salvador
Alouatta palliata;colombia;17;827.0;23;143000;1;Animalia;Mammalia;Primates;Atelidae;Alouatta;palliata;I;Colombia,Costa Rica,Ecuador,Guatemala,Honduras,Mexico,Nicaragua,Panama,Peru;El Salvador
Alouatta palliata;mexico;14;827.0;23;143000;1;Animalia;Mammalia;Primates;Atelidae;Alouatta;palliata;I;Colombia,Costa Rica,Ecuador,Guatemala,Honduras,Mexico,Nicaragua,Panama,Peru;El Salvador
Alouatta palliata;nicaragua;13;827.0;23;143000;1;Animalia;Mammalia;Primates;Atelidae;Alouatta;palliata;I;Colombia,Costa Rica,Ecuador,Guatemala,Honduras,Mexico,Nicaragua,Panama,Peru;El Salvador
Alouatta palliata;panama;12;827.0;23;143000;1;Animalia;Mammalia;Primates;Atelidae;Alouatta;palliata;I;Colombia,Costa Rica,Ecuador,Guatemala,Honduras,Mexico,Nicaragua,Panama,Peru;El Salvador
Alouatta palliata;guatemala;5;827.0;23;143000;1;Animalia;Mammalia;Primates;Atelidae;Alouatta;palliata;I;Colombia,Costa Rica,Ecuador,Guatemala,Honduras,Mexico,Nicaragua,Panama,Peru;El Salvador
Alouatta palliata;ecuador;4;827.0;23;143000;1;Animalia;Mammalia;Primates;Atelidae;Alouatta;palliata;I;Colombia,Costa Rica,Ecuador,Guatemala,Honduras,Mexico,Nicaragua,Panama,Peru;El Salvador
Alouatta palliata;new zealand;4;827.0;23;143000;1;Animalia;Mammalia;Primates;Atelidae;Alouatta;palliata;I;Colombia,Costa Rica,Ecuador,Guatemala,Honduras,Mexico,Nicaragua,Panama,Peru;El Salvador
Alouatta palliata;honduras;3;827.0;23;143000;1;Animalia;Mammalia;Primates;Atelidae;Alouatta;palliata;I;Colombia,Costa Rica,Ecuador,Guatemala,Honduras,Mexico,Nicaragua,Panama,Peru;El Salvador
Alouatta palliata;brazil;2;827.0;23;143000;1;Animalia;Mammalia;Primates;Atelidae;Alouatta;palliata;I;Colombia,Costa Rica,Ecuador,Guatemala,Honduras,Mexico,Nicaragua,Panama,Peru;El Salvador
Alouatta palliata;peru;2;827.0;23;143000;1;Animalia;Mammalia;Primates;Atelidae;Alouatta;palliata;I;Colombia,Costa Rica,Ecuador,Guatemala,Honduras,Mexico,Nicaragua,Panama,Peru;El Salvador
Alouatta palliata;france;1;827.0;23;143000;1;Animalia;Mammalia;Primates;Atelidae;Alouatta;palliata;I;Colombia,Costa Rica,Ecuador,Guatemala,Honduras,Mexico,Nicaragua,Panama,Peru;El Salvador
Alouatta palliata;greece;1;827.0;23;143000;1;Animalia;Mammalia;Primates;Atelidae;Alouatta;palliata;I;Colombia,Costa Rica,Ecuador,Guatemala,Honduras,Mexico,Nicaragua,Panama,Peru;El Salvador
Alouatta palliata;india;1;827.0;23;143000;1;Animalia;Mammalia;Primates;Atelidae;Alouatta;palliata;I;Colombia,Costa Rica,Ecuador,Guatemala,Honduras,Mexico,Nicaragua,Panama,Peru;El Salvador
