Id;Kingdom;Phylum;Class;Order;Family;Genus;Species;Subspecies;Scientific Name;Author;Rank;Listing;Party;Listed under;Full note;# Full note;All_DistributionFullNames;All_DistributionISOCodes;NativeDistributionFullNames;Introduced_Distribution;Introduced(?)_Distribution;Reintroduced_Distribution;Extinct_Distribution;Extinct(?)_Distribution;Distribution_Uncertain
98405;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;robinsonianum;;Paphiopedilum robinsonianum;Cavestro (2014 publ. 2013);SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Indonesia;ID;Indonesia;;;;;;
98391;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;rohmanii;;Paphiopedilum rohmanii;Cavestro & O. Gruss (2017);SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Indonesia;ID;Indonesia;;;;;;
23751;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;rothschildianum;;Paphiopedilum rothschildianum;(Rchb.f.) Stein;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Malaysia;MY;Malaysia;;;;;;
98379;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;rungsuriyanum;;Paphiopedilum rungsuriyanum;O.Gruss, Rungruang, Chaisur. & Dionisio (2014);SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Lao People's Democratic Republic;LA;Lao People's Democratic Republic;;;;;;
27137;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;sanderianum;;Paphiopedilum sanderianum;(Rchb.f.) Stein;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Malaysia;MY;Malaysia;;;;;;
19473;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;sangii;;Paphiopedilum sangii;Braem;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Indonesia;ID;Indonesia;;;;;;
98381;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;sanjiangianum;;Paphiopedilum sanjiangianum;Petchl. & O.Gruss (2009);SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";China;CN;China;;;;;;
98355;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;schlechterianum;;Paphiopedilum schlechterianum;O.Gruss (2013);SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Myanmar;MM;Myanmar;;;;;;
16674;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;schoseri;;Paphiopedilum schoseri;Braem & H.Mohr;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Indonesia,Malaysia;ID,MY;Indonesia,Malaysia;;;;;;
98400;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;shipwayae;;Paphiopedilum shipwayae;Rolfe (1898);SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Malaysia;MY;Malaysia;;;;;;
61645;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;siamense;;Paphiopedilum siamense;(Rolfe) Rolfe 1896;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Thailand;TH;Thailand;;;;;;
98399;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;sinovillosum;;Paphiopedilum sinovillosum;Z.J.Liu & S.C.Chen (2004);SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";China;CN;China;;;;;;
25821;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;spicerianum;;Paphiopedilum spicerianum;(Reichb.f. ex Masters & T.Moore) Pfitzer;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Bhutan,China,India,Myanmar;BT,CN,IN,MM;Bhutan,China,India,Myanmar;;;;;;
98361;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;stenolomum;;Paphiopedilum stenolomum;Z.J.Liu, O.Gruss & L.J.Chen (2011);SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";China;CN;China;;;;;;
26464;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;stonei;;Paphiopedilum stonei;(Hook.) Stein;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Malaysia;MY;Malaysia;;;;;;
